iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnPLivNDCVCC(1)	M_lnPKidNDCVCC(1)	M_lnPBrnNDCVCC(1)	M_lnPBodNDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnPLivNDCVCC(1)	V_lnPKidNDCVCC(1)	V_lnPBrnNDCVCC(1)	V_lnPBodNDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnPLivNDCVCC(1.1)	lnPKidNDCVCC(1.1)	lnPBrnNDCVCC(1.1)	lnPBodNDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnPLivNDCVCC(1.2)	lnPKidNDCVCC(1.2)	lnPBrnNDCVCC(1.2)	lnPBodNDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnPLivNDCVCC(1.3)	lnPKidNDCVCC(1.3)	lnPBrnNDCVCC(1.3)	lnPBodNDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	lnPLivNDCVCC(1.4)	lnPKidNDCVCC(1.4)	lnPBrnNDCVCC(1.4)	lnPBodNDCVCC(1.4)	LnPrior	LnData	LnPosterior
50600	0.939932	2.7516	1.73737	2.93431	1.11149	2.14631	3.16908	0.980055	0.92961	0.753971	0.935128	0.687148	0.647323	0.771035	0.872267	0.976532	1.23167	0.010389	-0.124395	0.365598	-0.61435	-0.490717	0.224404	-1.38435	-2.63205	0.33157	-0.0977411	0.103556	0.147157	-0.420309	-0.295844	0.341561	0.308626	0.857602	-0.416401	0.188985	-0.134924	-8.89394	-1.36721	3.00507	0.250573	0.053329	0.168581	0.0357881	0.107081	0.0760225	0.125558	0.0610698	0.0820883	0.035648	0.0440208	0.518337	0.121873	0.103126	0.06369	0.08584	0.0645212	0.0619531	0.153575	0.0482321	0.121942	1.96303	-8.81241	-1.26421	3.14687	-0.400505	0.597827	-0.408992	-0.543736	0.0199596	-1.26537	-2.47966	0.345089	-0.4144	0.0553692	-0.131092	-0.675514	-0.111567	0.0739424	0.0577867	0.681893	-0.55494	0.164465	0.0750564	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-1.14572	-2.88399	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25862	3.39154	-0.256152	0.488069	-0.958256	-0.321477	-0.127789	-1.58424	-2.26742	0.141518	-0.5002	-0.0748134	0.490874	-0.590447	-0.71692	0.170116	0.348967	1.00268	-0.307698	0.24365	0.227149	-9.17112	-1.19325	3.16437	-0.486041	0.32372	-0.856602	-0.206614	-0.0572275	-1.71982	-2.42604	0.13309	-0.113134	-0.34406	0.109299	-0.745398	-0.437264	0.0786834	-0.047564	0.810434	-0.694629	0.452212	-0.110954	-1.518284e+01	-3.607037e+02	-3.758865e+02
50700	0.548908	1.24342	0.803653	2.92577	0.956143	1.33078	3.24774	1.05166	1.09951	0.729059	0.893891	0.778076	0.946556	0.880962	0.815319	0.958482	1.30897	0.0101559	-0.515271	0.418227	-0.776776	-0.194941	0.199251	-4.01716	-2.87909	0.0599781	-0.101822	0.0131963	0.261288	-0.43207	-0.171503	-0.0165421	-0.0257627	0.576574	-0.52371	0.155562	0.0338201	-9.10915	-1.19658	2.89282	0.0508268	0.101297	0.619164	0.108158	0.0828614	2.20134	0.124004	0.0655633	0.0853376	0.0577246	0.0515356	0.0437541	0.0562293	0.0436355	0.0444855	0.061918	0.0860497	0.139673	0.279215	0.124482	0.0968507	1.73317	-8.81241	-1.26421	3.14687	-0.400505	0.597826	-0.408992	-0.543737	0.0199596	-3.92013	-3.01148	0.345089	-0.414402	0.0553695	-0.131092	-0.675513	-0.111565	0.0739428	0.0577871	0.681893	-0.55494	0.164468	0.0750561	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-4.49364	-3.03915	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25923	3.39195	-0.256152	0.488069	-0.958256	-0.321477	-0.127789	-2.97462	-3.19818	0.141518	-0.500199	-0.0748127	0.490874	-0.590447	-0.716919	0.170116	0.348966	1.00269	-0.307741	0.243667	0.226914	-8.93083	-1.24651	2.76347	-0.686551	0.412454	-0.99071	-1.00324	0.0923319	-2.29994	-3.14888	-0.154846	0.0856478	0.500304	0.319528	-0.325461	0.330831	0.165559	-0.279807	0.735982	-0.487914	0.392754	-0.760188	-3.070614e+01	-3.544729e+02	-3.851791e+02
50800	1.79567	0.83797	0.826578	1.50824	0.816569	1.78665	3.0078	1.06069	1.01569	0.605137	0.767879	0.576308	0.705859	0.790413	1.02522	0.970213	1.22625	0.014669	-0.853934	0.68323	-0.495359	-0.580157	0.212161	-4.11607	-2.9409	0.198374	-0.286662	0.19854	0.153893	-0.452333	-0.385922	-0.255825	0.0782517	0.500765	-0.518129	0.149529	-0.0375348	-8.86467	-1.54225	4.31016	0.208878	0.106251	0.164759	0.0748677	0.0721884	0.0303141	0.075061	0.0479948	0.050542	0.0581241	0.849925	0.102816	0.141365	0.144244	0.174748	0.0925208	0.0807605	0.0446719	0.0946199	0.248692	0.0504418	3.37503	-8.81241	-1.26421	3.14687	-0.400505	0.597826	-0.408992	-0.543736	0.0199597	-4.13365	-2.72429	0.345089	-0.414402	0.055371	-0.131092	-0.675513	-0.111566	0.0739427	0.0577865	0.681893	-0.55494	0.164469	0.0750561	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-3.88971	-2.70265	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25923	3.39193	-0.256152	0.488069	-0.958256	-0.321477	-0.127789	-4.0899	-2.9066	0.141518	-0.500199	-0.0748118	0.490874	-0.590447	-0.716919	0.170116	0.348967	1.00274	-0.307786	0.243679	0.227022	-8.29916	-1.84806	3.23384	-0.683848	0.698899	-0.90557	-0.54977	0.333187	-4.0747	-2.51681	0.414851	-0.340708	0.240365	0.78758	-0.363316	-0.228062	0.232205	0.359518	0.630377	-0.339032	0.25091	-0.558211	-1.752691e+01	-3.520616e+02	-3.695885e+02
50900	0.650554	0.466307	0.95794	1.87404	1.28674	3.28127	3.05417	1.00084	0.891318	0.711695	0.694614	0.777162	0.779061	0.651272	0.757045	1.0489	1.15749	0.0106148	-0.444538	0.492418	-0.555241	-0.00701099	0.139141	-4.14378	-4.33547	0.329145	-0.16817	0.159072	-0.161905	-0.602878	-0.253128	-0.0620436	0.214657	0.561347	-0.350482	0.175472	0.136045	-8.98013	-1.18512	4.43253	0.124748	0.0388201	0.0777176	0.142498	0.11543	0.0404559	0.151956	0.0337301	0.138977	0.0884098	0.178132	0.349866	0.731452	0.0534247	0.0345229	0.370717	0.0651637	0.129731	0.0455549	0.128565	0.0829409	4.67275	-8.81241	-1.26421	3.14687	-0.400505	0.597827	-0.408992	-0.543736	0.0199596	-4.39812	-3.95088	0.345089	-0.414401	0.0553706	-0.131092	-0.675512	-0.111566	0.0739428	0.0577869	0.681893	-0.55494	0.164469	0.0750562	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-4.21889	-4.36012	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25923	3.39189	-0.256152	0.488069	-0.958256	-0.321477	-0.127789	-4.13558	-4.47544	0.141518	-0.500199	-0.0748094	0.490874	-0.590447	-0.716919	0.170116	0.348967	1.00273	-0.307766	0.243701	0.226759	-8.92607	-1.14928	1.90334	-0.182329	0.800002	-0.925781	0.236361	-0.258424	-3.83199	-4.31166	0.448737	-0.786952	-0.0182976	0.0376314	-0.252072	0.389827	-0.087867	0.299169	0.276367	-0.354552	-0.372171	0.302255	-1.992577e+01	-3.581829e+02	-3.781087e+02
51000	0.975846	0.780063	0.710058	2.51187	0.887337	2.52723	2.87511	1.03571	1.14405	0.706563	0.615024	0.602017	0.731565	0.929224	1.15157	1.10867	1.25306	0.0111763	-0.588139	0.459282	-0.62314	-0.430255	-0.107167	-3.19359	-3.7777	0.292336	-0.173608	0.216371	0.310506	-0.371588	-0.0377856	0.289845	-0.198038	0.745839	-0.135706	0.259519	0.121077	-9.0114	-1.17179	3.49906	0.291712	0.025731	0.129789	0.0975145	0.259047	0.0757188	0.26292	0.0412229	0.0703897	0.0308721	0.22084	0.133787	0.116875	0.031737	0.0828011	0.0420535	0.146332	0.0777031	0.10246	0.112797	0.0584255	1.88446	-8.81241	-1.26421	3.14687	-0.400505	0.597827	-0.408992	-0.543736	0.0199597	-3.61924	-3.41899	0.345089	-0.4144	0.0553717	-0.131092	-0.675513	-0.111565	0.0739429	0.0577873	0.681893	-0.55494	0.164469	0.0750561	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-3.01978	-4.22428	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25916	3.39001	-0.256152	0.488069	-0.958256	-0.321477	-0.127789	-2.55618	-4.02395	0.141518	-0.500199	-0.0748073	0.490874	-0.590447	-0.716919	0.170116	0.348968	1.00279	-0.307811	0.243732	0.226555	-9.04891	-0.631652	0.615744	-0.695181	0.446989	-0.813014	-0.283123	0.591874	-3.57232	-3.70257	0.402717	-0.310753	0.222937	0.366971	0.0738298	-0.654512	0.497089	-0.078464	0.700884	-0.207048	0.125967	0.591243	-2.302562e+01	-3.537501e+02	-3.767757e+02
51100	1.52151	0.688181	0.70027	2.16446	0.720145	3.15444	2.69519	0.795762	1.17191	0.666922	0.804952	0.553343	1.05002	0.432004	1.37504	0.860238	1.0466	0.0133633	-0.33492	0.353586	-0.574148	-0.493674	-0.11153	-2.99115	-3.6837	0.406971	-0.322393	0.150042	0.203324	-0.628437	-0.18582	0.1048	-0.0770851	0.798566	-0.487399	0.142452	0.0324471	-9.10298	-1.55282	3.76314	0.0714807	0.0477502	0.0469943	0.0862915	0.0568678	0.0235984	0.110105	0.108936	0.893653	0.149127	0.0587207	0.0688915	0.0672441	0.031166	0.164455	0.154067	0.046574	0.30666	0.0190884	0.0922606	0.157443	1.24099	-8.81241	-1.26421	3.14687	-0.400505	0.597827	-0.408992	-0.543736	0.0199595	-3.01569	-3.38412	0.345089	-0.4144	0.0553723	-0.131093	-0.675515	-0.111566	0.0739433	0.0577874	0.681893	-0.55494	0.16447	0.0750562	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-2.97602	-3.73544	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25911	3.39039	-0.256152	0.488069	-0.958256	-0.321477	-0.127789	-3.03271	-2.93905	0.141518	-0.5002	-0.0748089	0.490874	-0.590447	-0.716919	0.170116	0.348973	1.00277	-0.307839	0.243739	0.226599	-8.35346	-1.91685	3.21051	-0.435591	0.505349	-0.792667	-0.803042	-0.480778	-3.11864	-3.27657	0.908676	-0.119474	0.522034	0.15291	-0.739076	-0.432643	0.115591	-0.073583	0.909497	-0.0818864	0.434767	-0.212548	-2.458196e+01	-3.639273e+02	-3.885093e+02
51200	0.962436	0.901207	0.65061	2.52921	0.541362	2.47571	2.98332	0.89945	0.988929	0.483748	1.08023	0.588195	0.719241	0.803527	0.93644	1.00859	1.29348	0.0125054	-0.42835	0.513676	-0.613398	-0.369965	-0.0695191	-2.61102	-3.48354	0.376026	-0.4375	0.100842	0.3934	-0.548947	-0.257255	0.242758	-0.259798	0.536741	-0.263374	-0.015024	0.0516838	-8.908	-1.37332	2.30037	0.373781	0.103324	0.0536328	0.0601643	0.0816642	1.99473	0.0477956	0.136486	0.0692488	0.1128	0.0893705	0.130712	0.0783767	0.0622099	0.115398	0.0900274	0.0434995	0.195732	0.0751675	0.557462	0.0766698	2.80811	-8.81241	-1.26421	3.14687	-0.400505	0.597827	-0.408992	-0.543736	0.0199594	-2.60618	-3.53209	0.345089	-0.414402	0.0553732	-0.131093	-0.675515	-0.111566	0.0739437	0.0577859	0.681892	-0.55494	0.16447	0.0750564	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-2.42802	-3.30454	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25908	3.39076	-0.256152	0.488069	-0.958256	-0.321477	-0.127789	-3.37544	-3.49894	0.141518	-0.500199	-0.0748078	0.490874	-0.590447	-0.716919	0.170116	0.348974	1.00273	-0.30781	0.243744	0.226634	-8.20334	-1.39757	4.15099	-0.659164	0.455402	-0.286546	-0.331304	-0.221134	-1.74647	-3.55897	0.168818	-0.293771	0.394749	0.758714	-0.59832	-0.227917	0.238753	-0.27358	0.79664	-0.447501	-0.0815284	-0.258169	-2.628075e+01	-3.637829e+02	-3.900637e+02
51300	0.814881	1.22345	0.742749	2.10377	2.31553	3.26717	2.65518	0.958395	1.17829	0.591592	0.873516	0.537294	0.797214	1.02697	1.00699	0.871794	1.27367	0.0101139	-0.0528617	0.456945	-0.482457	-0.682811	0.231334	-4.58499	-3.74324	0.304752	-0.348799	-0.247273	0.202499	-0.256507	-0.296363	0.231986	0.133264	0.68117	-0.197292	0.187513	0.201395	-9.18788	-1.33082	3.69879	0.365837	0.0421408	0.0346594	0.0415888	0.343852	0.0961206	0.158608	0.0663349	0.0375217	0.174269	0.0738001	0.117735	0.0603184	0.167979	0.0365646	0.0453493	0.414888	0.049723	0.0893969	0.383664	0.0717504	1.43831	-8.81241	-1.26421	3.14687	-0.400505	0.597826	-0.408992	-0.543736	0.0199597	-4.36507	-3.71811	0.345089	-0.414402	0.0553738	-0.131093	-0.675516	-0.111565	0.0739436	0.0577853	0.681892	-0.554941	0.164469	0.0750565	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-4.27036	-3.21044	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25903	3.39044	-0.256151	0.488069	-0.958256	-0.321477	-0.127789	-4.37047	-3.38456	0.141518	-0.5002	-0.0748071	0.490874	-0.590447	-0.716919	0.170116	0.348977	1.00278	-0.307897	0.243734	0.226593	-8.18849	-0.980309	3.90447	-0.781278	0.526208	-0.449331	-0.847808	-0.497766	-4.54667	-3.68623	0.76834	-0.410849	-0.0613168	0.493587	-0.811768	-0.279117	0.527942	0.276101	0.712248	-0.0236928	0.106392	-0.307286	-1.888036e+01	-3.552638e+02	-3.741441e+02
51400	0.68106	0.871407	0.969732	3.16256	1.31037	1.65841	2.19615	0.923156	1.09691	0.716572	0.765391	0.621151	0.778008	0.857436	0.790795	1.07416	1.29264	0.0111633	0.0752384	0.587546	-0.558612	-0.204636	0.0703228	-4.24177	-2.93541	0.0816773	-0.407553	0.143939	0.481981	-0.423344	-0.44674	-0.00704491	-0.247887	0.876247	-0.476354	0.427235	-0.139262	-8.72406	-1.31055	2.58617	0.564859	0.0342294	0.0637266	0.0822761	0.0421096	0.0927724	0.110666	0.0586015	0.0781923	0.0399292	0.086593	0.104019	0.0333446	0.074192	0.132728	0.0558422	0.108954	0.0428592	0.0428934	0.115481	0.171187	2.69808	-8.81241	-1.26422	3.14687	-0.400505	0.597826	-0.408992	-0.543736	0.01996	-4.35664	-3.0177	0.345089	-0.414402	0.0553742	-0.131093	-0.675517	-0.111568	0.0739427	0.0577858	0.681892	-0.55494	0.164469	0.0750565	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-4.34366	-2.80117	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25906	3.39027	-0.256151	0.488069	-0.958256	-0.321477	-0.127789	-4.28307	-2.87669	0.141518	-0.500199	-0.0748053	0.490874	-0.590447	-0.716919	0.170116	0.348978	1.00275	-0.30786	0.243753	0.226616	-8.4084	-1.25359	3.15787	0.676586	0.680046	-0.890909	0.0838423	0.0872824	-4.11913	-3.79804	-0.0986943	-0.177865	0.0795537	0.415773	-0.91602	-0.274149	0.378552	-0.362475	0.711681	-0.810921	0.471745	-0.191565	-1.370777e+01	-3.592494e+02	-3.729572e+02
51500	0.782202	0.636194	0.71333	2.78026	0.942437	1.94969	3.28976	1.02691	1.09184	0.663469	0.735836	0.530296	0.758979	0.487836	1.19979	0.805403	1.32354	0.0139579	-0.53447	0.370087	-0.726126	-0.468216	0.0178544	-3.51021	-1.51834	0.604863	-0.262437	-0.0826464	0.103471	-0.388193	-0.433298	0.234386	0.182772	0.670162	-0.12772	0.376182	0.041838	-8.88872	-1.41216	3.23539	0.0507261	0.139934	0.0636995	0.117128	0.125093	0.114174	0.0870236	0.131162	0.0500732	0.062416	0.0663127	0.0661642	0.195858	0.193579	0.150947	0.0787881	0.0816711	0.0683642	0.13242	0.0656326	0.0883077	0.801658	-8.81241	-1.26421	3.14687	-0.400506	0.597826	-0.408992	-0.543736	0.01996	-3.39313	-1.24206	0.345089	-0.414402	0.0553738	-0.131092	-0.675517	-0.111568	0.0739434	0.057786	0.681892	-0.554941	0.164469	0.0750563	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-3.66339	-2.07467	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25898	3.39011	-0.256152	0.488069	-0.958256	-0.321477	-0.127789	-3.96867	-1.19811	0.141518	-0.500199	-0.0748009	0.490874	-0.590447	-0.716919	0.170116	0.348981	1.00274	-0.307808	0.243757	0.226758	-9.10715	-1.14334	3.54285	-0.71051	0.329168	-0.984523	-0.761471	0.299784	-3.76796	-1.43216	0.404452	-0.136463	0.018097	0.249372	-0.424881	-0.765063	0.033407	0.528208	0.655097	-0.457117	0.011493	-0.312794	-1.269612e+01	-3.507133e+02	-3.634094e+02
51600	0.866516	1.04612	0.669531	2.89009	1.43596	2.39815	3.1548	1.07442	1.11892	0.599662	0.756176	0.561396	0.821028	0.898029	0.982218	1.05792	1.21909	0.0119557	-0.664111	0.493731	-0.471937	-0.446439	-0.118822	-4.41139	0.354222	0.110165	-0.171907	0.210877	0.514499	-0.0813211	-0.105207	0.0880498	0.227769	0.930222	-0.448805	0.248399	-0.0518934	-9.01451	-1.35516	4.04841	0.0956446	0.0992553	0.208873	0.0351363	0.263289	0.0593857	0.202461	0.0321597	0.125469	0.0658836	0.141198	0.111584	0.172218	0.0444022	0.0814653	0.079982	0.224801	0.0986005	0.041182	0.191498	0.209348	1.03721	-8.81241	-1.26421	3.14687	-0.400506	0.597827	-0.408992	-0.543735	0.0199602	-4.26203	0.797147	0.345089	-0.414403	0.0553721	-0.131092	-0.675516	-0.111568	0.0739442	0.057786	0.681892	-0.554941	0.164469	0.0750562	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-4.0662	-0.413374	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25878	3.38999	-0.256151	0.488069	-0.958256	-0.321477	-0.127789	-4.28253	1.01593	0.141518	-0.500199	-0.0748002	0.490874	-0.590447	-0.716919	0.170116	0.348983	1.00272	-0.307658	0.243769	0.226621	-8.20504	-0.901525	3.80662	-0.691439	0.629884	-0.988204	-0.386816	-0.306584	-4.27727	0.784153	0.383261	-0.201744	0.194266	0.323144	0.131744	0.383395	0.0208179	0.138484	0.733621	-0.189094	-0.164845	-0.666229	-2.315912e+01	-3.495654e+02	-3.727245e+02
51700	1.68065	1.59151	0.488104	2.19813	1.28406	3.18118	3.20508	0.940292	1.15813	0.718273	0.631233	0.546175	0.89069	0.859349	0.946634	1.11794	1.19703	0.0110946	-0.394763	0.495176	-0.324777	-0.531813	0.312456	-3.43713	-0.347303	0.0684741	-0.263255	-0.0100001	0.176739	-0.422568	-0.458868	0.116495	0.0667587	0.811467	-0.168655	0.184762	0.104741	-8.78175	-1.40326	3.95698	0.0770026	0.0610969	0.193434	0.0665676	0.0454523	0.0694994	0.0993801	0.123363	0.0942974	0.0855077	0.0918501	0.153546	0.107255	0.0628566	0.0792421	0.125551	0.115418	0.03935	0.0885987	0.474083	0.0487308	1.46508	-8.81241	-1.26422	3.14687	-0.400507	0.597827	-0.408992	-0.543735	0.01996	-3.12909	-0.424267	0.345089	-0.414403	0.0553722	-0.131093	-0.675516	-0.111567	0.0739449	0.0577855	0.681892	-0.554941	0.16447	0.0750563	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-3.43474	-0.772855	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25893	3.38991	-0.256151	0.488069	-0.958256	-0.321477	-0.127789	-3.5821	-0.317826	0.141518	-0.500199	-0.0748034	0.490874	-0.590447	-0.716919	0.170116	0.348983	1.00276	-0.307724	0.243765	0.226506	-9.15706	-1.28812	2.78817	-0.639382	0.629587	-1.00165	-0.590522	-0.145499	-3.36054	-0.0521731	0.0633818	-0.433708	0.0534936	0.264077	-1.00189	0.150259	0.0835467	0.292049	0.383636	-0.164525	0.0799678	0.685564	-1.009597e+01	-3.583559e+02	-3.684519e+02
51800	0.721618	0.485276	1.19998	1.52354	0.938553	2.18506	3.29895	0.963861	1.01431	0.669199	0.510731	0.645725	1.01476	0.850804	1.03767	0.815423	1.08256	0.0127997	-0.472077	0.402352	-0.730484	-0.408679	0.00239283	-2.63893	-2.29991	0.40197	-0.182609	-0.440237	0.550536	-0.411535	-0.289659	0.209895	0.18569	0.854206	-0.287453	0.108725	0.0499844	-8.95672	-1.06634	3.16429	0.0663626	0.033728	0.158947	0.0513629	0.117938	0.0506564	0.403401	0.0345489	0.124384	0.162151	0.100111	0.100569	0.155883	0.097212	0.154981	0.0412723	0.110118	0.0971216	0.0410643	0.107308	0.0982639	2.38927	-8.81241	-1.26421	3.14687	-0.400507	0.597827	-0.408992	-0.543735	0.0199604	-2.91819	-2.2386	0.345089	-0.414403	0.0553723	-0.131093	-0.675515	-0.111567	0.0739444	0.0577851	0.681892	-0.55494	0.164469	0.0750564	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-2.36174	-2.53335	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380354	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.25894	3.38975	-0.256151	0.488069	-0.958256	-0.321477	-0.127789	-2.76155	-2.04019	0.141518	-0.5002	-0.0748044	0.490874	-0.590447	-0.716919	0.170116	0.348984	1.00273	-0.307716	0.243761	0.226552	-9.09658	-0.960226	3.04444	-0.714135	0.366987	-0.617074	-0.353828	-0.512332	-2.50021	-2.62635	0.0114599	-0.553732	0.236818	0.626999	-0.784448	-0.378038	0.1729	0.905352	0.968816	-0.196418	0.0258443	-0.26666	-1.837630e+01	-3.507212e+02	-3.690975e+02
