iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
42200	-1.20824	-1.46576	-1.80477	-1.17582	1.78555	2.20703	6.28556	-3.77764	1.79515	1.53644	0.119182	0.130494	0.0408665	0.283349	0.344459	0.182971	0.179118	0.214463	0.0608335	0.66672	0.0230861	-1.05491	-1.451	-1.43514	-1.41601	1.77801	1.5767	6.38969	-3.72724	1.83521	1.63228	-0.459121	-1.25724	-1.47484	-2.17405	1.6058	1.39088	6.77902	-3.16135	1.72422	0.362806	-0.757949	-2.03102	-1.36629	-1.58722	1.92281	2.0879	6.89425	-3.68691	2.18901	2.29431	-0.889537	-1.71575	-1.55896	-1.57245	0.339285	1.82052	6.07935	-3.04973	2.17843	0.271391	-0.866309	-1.85933	-1.28415	-1.58547	1.51825	1.89368	6.23054	-3.93475	2.00218	1.89534	-1.10308	-1.43369	-1.24247	-0.772064	1.39694	1.30352	6.78987	-3.48638	1.53637	0.741688	-0.491515	-1.92172	-1.58242	-0.700321	0.377774	1.10135	6.18332	-3.19187	2.02606	0.157294	-1.52936	-1.74457	-1.29634	-2.33724	2.00598	1.70094	5.63878	-3.84975	1.51562	1.91534	-1.13083	-1.2302	-1.37408	-2.08313	1.8521	1.52455	6.4649	-3.01908	2.12557	1.6739	-0.983634	-1.5473	-1.54041	-1.20117	1.82745	1.83171	6.49504	-3.69538	1.98046	1.90754	-1.03315	-1.40687	-1.20153	-1.257	2.11493	0.805183	5.9266	-3.94988	1.84166	1.77622	-1.01245	-1.28848	-1.48091	-0.97039	1.33795	1.06692	6.41925	-3.72973	2.0146	0.999992	-1.09303	-1.32447	-1.15022	-2.21322	0.637779	2.08132	6.43781	-3.31569	1.86355	-0.037722	-5.271337e+01	5.322375e+01	5.103800e-01
42300	-0.674692	-2.0154	-0.545552	-1.16642	2.27737	1.63996	6.4518	-3.26311	2.24321	0.932483	0.277168	0.0730597	0.0803207	0.14447	0.973593	0.178882	0.10477	0.0946684	0.0898832	1.12653	0.0257483	-1.07949	-1.90106	-0.662779	-1.66593	1.61185	1.97302	6.21915	-3.49841	2.05619	1.33898	-1.27266	-2.04317	-0.451871	-1.92408	1.17131	1.64053	6.41774	-3.70321	1.84054	0.54569	-1.23249	-2.04526	0.0597899	-1.5095	1.97416	1.41225	6.42853	-3.14282	2.17744	2.25983	-0.989432	-1.75929	-0.628638	-1.38015	0.182505	1.94117	6.28247	-3.52311	2.10571	0.0552267	-0.136149	-2.13861	-0.244004	-1.47406	1.33886	1.94924	6.20478	-3.29099	1.95096	1.7995	-1.43708	-1.25246	-0.17739	-1.68803	1.44611	1.11721	5.97422	-3.19263	1.79154	0.968611	-0.857791	-2.13419	-0.758792	-1.74603	0.479623	1.79848	5.69702	-3.52533	2.27359	0.853536	0.0126418	-2.04861	-1.29985	-1.89398	1.5342	2.14549	6.13502	-3.72954	2.0451	1.89689	-0.837868	-1.6343	-0.330578	-1.39272	1.79512	1.62565	6.69635	-3.49524	1.7835	1.76569	-0.761492	-1.87248	-0.449041	-1.24361	1.77831	1.56023	6.26554	-3.02353	2.15867	1.81091	-0.938459	-2.04957	-1.00541	-0.949686	1.99363	1.45413	6.29281	-3.53278	1.80321	1.93888	-0.990259	-1.75784	-0.877199	-1.21049	1.12302	1.77025	6.44505	-3.30756	2.04689	1.05346	-0.0905515	-1.88631	-0.446001	-2.23412	0.149071	2.19392	5.9246	-3.59992	2.12895	0.264452	-5.090016e+01	5.173254e+01	8.323816e-01
42400	-0.63242	-1.97013	0.283615	-1.19351	1.26861	2.00893	6.28005	-3.08207	2.03235	1.67641	0.202967	0.097203	0.0629499	0.0741625	0.254	0.0577993	0.0674452	0.22298	0.0782985	0.751592	0.0215238	-0.773141	-2.116	0.255924	-1.55114	1.17745	1.66068	6.28207	-3.42988	1.94476	1.52226	-0.539128	-2.07616	-0.155198	-1.61103	0.810283	1.73071	6.42646	-2.411	1.99311	0.642329	-1.21785	-2.09261	0.428503	-1.66425	1.56307	1.7301	6.39843	-3.10202	2.26116	1.73617	-0.803304	-2.19892	0.0737136	-1.58771	-0.0567827	1.73506	5.49803	-2.8278	2.22781	0.404977	-1.81262	-2.27985	0.263739	-1.59409	1.43348	1.949	5.99089	-3.61421	1.85272	1.99409	-0.340572	-1.67682	0.648526	-1.22167	0.883302	1.49254	6.21441	-3.79407	1.94269	0.632066	-0.513238	-1.85681	0.286474	-1.01325	0.766201	1.3438	6.17111	-3.55474	1.64287	0.419287	-1.04876	-2.01279	0.539302	-1.863	1.98703	1.89548	6.03407	-3.15752	1.32891	2.23384	-1.40071	-2.23612	-0.0096296	-1.47004	1.2399	1.88268	6.28673	-3.21317	1.81574	1.51828	-0.610174	-2.1897	-0.204958	-1.15277	1.47807	1.97634	6.12781	-3.49582	1.82635	1.71484	-1.03646	-2.06176	-0.0455902	-1.50938	2.02862	1.75908	6.10523	-3.36152	1.76686	2.28859	-0.845985	-1.54121	0.160334	-1.57238	1.07558	1.50414	6.13808	-3.17137	2.21338	0.783036	-0.745805	-2.01262	0.0415547	-1.30305	-0.119067	1.62338	6.24493	-3.85508	2.25159	-0.247411	-3.867987e+01	5.221441e+01	1.353454e+01
42500	-1.19458	-1.57594	-0.0950214	-1.49046	0.23721	1.57686	6.49443	-3.86831	2.12058	2.1704	0.0945303	0.0434704	0.138385	0.0839354	0.457414	0.107628	0.0903214	0.0699705	0.149653	0.939044	0.0297067	-0.823397	-1.78768	-0.173721	-1.51997	1.42424	1.70396	6.34295	-3.66897	2.21962	1.89304	-0.912393	-1.73334	-0.84163	-1.47037	1.18581	1.13446	6.61745	-3.6462	2.07076	0.617796	-0.840908	-2.1559	-0.386443	-1.28691	1.50359	1.65452	6.57898	-3.51456	2.20731	1.59156	-0.878598	-1.72734	-0.273114	-1.68532	0.10406	2.29103	6.44943	-3.40795	2.23839	-0.188983	-0.744916	-2.2485	-0.517055	-1.59678	1.49665	2.20365	6.21826	-3.93002	1.81004	2.26609	-0.460702	-1.79012	-0.507698	-0.699276	1.23518	1.69502	6.83745	-3.68562	1.7077	1.20736	-0.450757	-1.63324	-0.278921	-1.5252	1.09377	1.14287	5.81042	-3.0927	1.5758	0.558937	-0.636676	-1.81831	-0.148753	-1.42453	2.06075	1.45177	6.38655	-2.9969	1.88154	2.27367	-0.707249	-1.91071	0.164475	-1.47558	1.65274	1.44834	6.0975	-3.36225	1.75636	2.19072	-0.880645	-2.02075	-0.430077	-1.4919	1.25599	2.2959	6.26834	-3.81009	2.03347	1.42015	-1.15214	-1.86952	-0.119398	-1.59152	1.92821	1.86214	6.39633	-3.58771	2.08817	2.03105	-0.447943	-1.62546	-0.271592	-1.81932	1.49221	1.76407	6.10176	-3.75274	2.23544	1.64798	-1.02134	-1.74315	0.146336	-1.6791	0.16615	2.1719	6.50598	-3.94724	2.14002	-0.020813	-3.585891e+01	4.747187e+01	1.161296e+01
42600	0.355009	-1.4615	-0.881184	-1.9799	1.22267	2.29791	6.65192	-3.3021	2.25778	2.19377	0.147315	0.0894051	0.0860158	0.0577481	0.458402	0.282895	0.136706	0.135965	0.121847	0.733605	0.0236673	-0.362927	-1.94551	-0.935214	-1.52566	1.41328	2.14728	6.60458	-3.32995	2.18728	2.16435	-0.27353	-2.03458	-0.688942	-1.69068	1.24222	2.05619	6.81024	-3.52871	2.05869	1.03452	-0.666136	-2.18695	-0.649748	-1.8219	1.96713	1.68837	6.29238	-3.27913	1.88657	2.06068	0.0984419	-1.94107	-1.1208	-1.62049	0.193185	2.11596	6.08671	-2.95388	2.12585	0.262352	-0.19549	-1.87381	-1.04769	-1.58838	1.70055	1.8931	6.56897	-3.24411	1.90624	1.69267	0.0640869	-2.08525	-0.880561	-1.49341	1.16565	2.0344	6.16571	-3.53893	1.27066	0.812258	-0.0609883	-1.89357	-0.729411	-1.06799	0.434141	2.03198	6.76942	-2.84252	2.12479	0.423527	-0.239743	-1.63469	-0.729615	-1.45512	1.93603	1.78591	6.60488	-3.86817	1.76703	1.93513	-0.170736	-1.88764	-0.875898	-1.72651	1.24095	1.47289	5.82309	-3.87846	2.01421	1.51117	-0.993804	-2.1654	-0.698585	-1.06814	1.14592	1.81662	6.06987	-3.41366	2.27182	1.67842	-0.288337	-1.35526	-0.92808	-1.43094	2.04042	1.78774	6.75675	-3.3276	1.98522	1.71397	-0.661286	-2.03468	-1.23459	-1.57756	1.03685	1.99591	6.10124	-3.71975	2.14538	1.25271	0.0174628	-1.68105	-0.933281	-1.26806	-0.0315085	1.28193	6.13752	-2.6803	2.23858	-0.235697	-4.065983e+01	5.950690e+01	1.884707e+01
42700	-0.366255	-1.48089	-1.62709	-2.01618	1.38695	1.97347	5.86085	-2.81483	1.8754	1.97949	0.281856	0.205027	0.229657	0.149643	0.216504	0.128595	0.112271	0.10069	0.074857	1.4948	0.0282593	-0.462335	-2.14214	-1.37988	-1.55562	1.26437	1.81687	6.27133	-2.9241	1.89585	2.02434	-0.68867	-1.98988	-1.65824	-2.09943	1.27058	1.57682	5.98289	-3.62239	1.69462	0.558888	-1.00162	-2.13988	-1.44288	-1.5718	1.67613	1.94391	6.59205	-3.28257	1.73256	1.42329	-1.61489	-1.49649	-1.61916	-1.24657	0.530917	1.95387	6.67211	-3.72506	1.74587	-0.153312	-0.333648	-2.06923	-1.11665	-1.57812	1.41617	1.80575	6.15019	-3.56394	1.76348	1.73193	-1.40943	-1.53314	-1.95711	-1.45722	1.59295	1.73351	6.56849	-2.87717	1.37407	1.04668	-0.510502	-1.97208	-1.47855	-1.40875	0.706982	1.66617	6.04271	-3.08804	1.60037	0.204619	-0.0304825	-2.19947	-1.33448	-1.36452	1.65746	1.80674	6.33441	-3.10774	1.71615	1.96437	-1.44159	-1.82376	-1.47803	-1.96163	1.61888	1.80062	6.08661	-3.04737	2.17009	1.99236	-0.928335	-2.06089	-0.933057	-1.36657	1.3865	1.90899	5.9944	-3.21447	2.11221	1.56746	0.305986	-2.17704	-0.252937	-1.55072	2.18763	1.78149	6.30567	-2.68883	1.91584	2.212	-0.146888	-1.61832	-1.46345	-1.93493	0.90031	1.71714	5.68911	-3.5227	2.01652	0.348812	-0.712085	-1.44475	-1.02152	-1.46414	0.1718	1.33545	6.33963	-2.59157	2.20004	-0.270452	-6.188190e+01	5.004991e+01	-1.183199e+01
42800	-2.05219	-2.05865	-1.77738	-0.3516	0.927708	1.80029	6.69371	-3.89354	2.20282	1.03028	0.364374	0.0392215	0.100199	0.341092	0.75607	0.123109	0.0608825	0.124449	0.217274	1.08173	0.0197698	-1.76602	-2.06322	-1.64769	-1.35592	1.11661	2.03691	6.43233	-3.39197	2.07119	1.82782	-2.23995	-2.28651	-1.88001	-1.26015	1.24903	1.61647	6.56726	-3.45423	1.83551	0.968188	-1.69059	-1.74883	-1.81186	-2.20336	2.12768	1.77137	6.35154	-3.99971	1.94328	2.00314	-1.99255	-2.07205	-1.63679	-1.00585	-0.0344529	2.1906	6.64913	-3.21101	2.19154	-0.0456738	-1.94801	-2.1755	-0.924392	-1.36863	1.76261	1.96609	6.61209	-3.47878	1.91634	2.25965	-0.439685	-2.01704	-1.58158	-1.26858	1.20544	1.81776	6.36492	-3.41305	1.91443	1.26244	-2.23213	-1.92134	-2.01827	-1.32246	0.442009	1.98965	6.40776	-3.04962	2.14624	0.52647	-1.97298	-2.16118	-1.85394	-1.15395	1.71223	2.05394	6.66024	-3.88099	1.25511	1.75531	-1.74551	-1.97444	-1.4461	-1.64044	1.4457	2.14659	6.55077	-3.54501	1.32265	1.06845	-0.324373	-2.17999	-1.36567	-1.18176	1.59343	1.94736	6.26301	-3.26484	2.16996	2.11692	-1.29995	-2.23966	-1.10259	-1.52556	1.86591	1.84486	5.9601	-3.63629	1.67555	2.21368	-2.0752	-2.15959	-1.69407	-1.33752	1.00854	1.98241	6.25385	-3.49469	2.15475	1.05461	-2.14389	-1.89937	-0.923531	-1.34869	0.293327	2.00781	6.55358	-3.59068	1.83275	-0.233944	-4.847178e+01	5.550122e+01	7.029435e+00
42900	-1.86341	-1.91705	-0.450806	-0.917873	-0.581363	1.84214	6.78926	-3.05424	1.73925	2.12456	0.628528	0.0919884	0.0811362	0.138409	0.442971	0.112779	0.104713	0.0520235	0.0986292	0.609842	0.0230284	-1.52831	-2.11924	-0.475631	-1.46824	1.00155	1.8368	6.36426	-3.18324	1.88513	0.937106	-1.83727	-2.17474	-0.271035	-1.61997	0.808483	1.88351	6.79636	-3.07747	2.28404	0.572686	-0.179372	-1.65427	-0.538915	-2.03933	2.04427	1.61702	6.50686	-3.16405	1.77122	1.42774	-0.294846	-1.97951	-0.616445	-1.26639	0.115636	2.14968	6.52035	-3.10734	2.09973	0.0885813	-1.36156	-2.18457	-0.0133473	-1.15779	1.76811	1.53234	6.4693	-2.86742	1.78313	1.98683	-1.79936	-1.91861	0.0386027	-1.772	0.735307	2.28102	6.30729	-2.91816	1.9697	0.873276	-0.396627	-1.84389	-0.637167	-1.33556	0.603256	2.13485	6.72908	-3.43898	2.1559	0.638602	-2.03421	-1.8561	-0.42857	-2.02122	1.79327	2.23549	6.57076	-3.2501	1.4739	1.33528	-1.43373	-2.00797	-0.408482	-1.41965	1.59661	1.67667	6.40841	-3.28127	1.84663	1.71946	-0.733575	-2.13735	-0.365359	-1.2767	1.69119	2.00518	6.33287	-3.36135	1.26529	1.09219	0.0937849	-2.05594	-0.154519	-1.41299	1.86934	1.98382	6.48077	-3.50585	2.09852	1.85982	-0.159237	-2.03106	-0.744309	-1.33454	1.0928	2.00114	6.55036	-2.96196	2.12741	1.05732	-1.25237	-2.02158	-0.581478	-0.936197	0.211833	1.65301	6.6336	-3.42768	2.27743	0.223076	-4.670118e+01	4.612127e+01	-5.799096e-01
43000	-1.90263	-2.27314	-1.54961	-0.910639	-0.949069	2.16013	6.21382	-3.59376	1.57211	0.658829	0.235118	0.162574	0.291329	0.0661848	0.496985	0.0768847	0.223143	0.248413	0.0738008	0.558489	0.0256943	-1.38557	-2.27516	-1.32755	-1.35083	1.08467	1.93335	6.43231	-3.78645	1.77637	0.613882	-0.941172	-2.24894	-1.66913	-1.42964	1.12629	1.62198	6.41513	-3.53095	1.8632	0.941334	-1.72133	-2.28367	-0.765579	-1.52334	1.54049	1.86295	6.29871	-3.89984	1.91812	1.70962	-0.585635	-1.76919	-1.47612	-1.75012	0.407175	2.20907	6.26009	-3.97271	1.97408	0.181142	-1.86085	-1.78602	-1.29212	-1.24158	1.65408	1.74682	6.72406	-3.71537	1.36874	1.44863	-1.42488	-1.56042	-0.740297	-1.53462	1.43146	2.23107	6.79993	-3.50244	1.78702	1.29516	-1.8172	-2.21016	-0.892934	-0.984032	0.276201	1.92513	6.54323	-3.52284	1.97694	0.353971	-1.31174	-2.04691	-1.83725	-1.25144	1.53734	1.9219	6.69843	-3.57446	1.88063	1.54402	-1.73696	-1.9662	-1.15272	-1.39638	1.16334	2.19311	6.89284	-3.93981	2.19186	1.63485	-1.9331	-1.93141	-1.18302	-1.27296	1.99275	2.13367	6.56225	-3.66206	1.68922	2.1077	-1.11344	-1.86317	-1.94916	-1.21107	2.13053	1.64511	6.28305	-3.81708	1.39716	2.07302	-0.9467	-1.76142	-0.240411	-1.60848	1.13614	2.19369	6.54633	-3.57621	1.65719	0.67946	-1.77459	-1.79855	-1.55785	-1.34694	-0.0480603	1.62996	6.27227	-3.32568	2.14369	-0.128917	-5.017759e+01	4.934664e+01	-8.309579e-01
43100	-1.29707	-2.22095	-1.93333	-1.06981	1.76982	2.02851	5.99427	-3.31261	1.98078	-0.031991	0.0295472	0.214174	0.0682529	0.112134	0.388917	0.0857589	0.227759	0.0599386	0.329467	0.436773	0.0253985	-1.40424	-2.2449	-1.36035	-1.38815	1.5589	2.23598	6.85306	-3.2471	2.22788	1.6722	-1.47472	-2.24502	-1.34379	-1.74459	1.12611	2.22339	6.78622	-3.30961	1.87419	0.941124	-1.38518	-2.16569	-1.39287	-1.56327	1.63326	2.04523	6.66842	-3.27375	2.14206	1.68939	-1.14791	-2.13244	-1.52567	-1.28285	0.116684	1.85955	6.17652	-3.62658	2.1278	0.00559123	-1.54076	-1.55978	-1.31712	-1.72882	1.59402	2.1321	6.89502	-3.07467	1.96377	1.60152	-1.60347	-1.48972	-1.41185	-1.8554	1.35322	2.25818	6.65377	-3.07274	2.19068	1.55975	-1.67431	-2.13215	-1.23944	-0.995739	0.383065	2.04342	6.53744	-3.16844	2.27984	0.925347	-1.28206	-1.98932	-1.27662	-1.25318	1.68248	2.11096	6.84924	-3.16428	2.17854	2.04315	-1.4344	-1.83036	-1.80015	-1.83494	1.62156	1.87721	6.34649	-3.56784	2.27233	2.01166	-1.37755	-2.04821	-1.30119	-1.26867	1.55621	2.11344	6.35138	-3.50734	2.11003	1.93394	-1.15021	-2.09218	-0.778995	-1.41205	1.786	2.14601	6.55553	-3.34904	1.91479	1.78293	-1.2461	-1.90159	-1.49134	-1.43134	1.10247	2.15805	6.57905	-3.62112	2.17684	1.25507	-1.36817	-1.66701	-1.56153	-1.83798	0.0465166	1.97109	6.27832	-3.60317	2.28033	-0.0877785	-2.223693e+01	4.862951e+01	2.639258e+01
43200	-1.81835	-1.4773	-1.56028	-1.64615	1.16324	2.0323	6.68227	-3.66119	1.92875	1.45895	0.085622	0.0889867	0.434536	0.103099	0.308544	0.130129	0.0949536	0.108574	0.208016	0.43704	0.0230878	-1.59668	-1.79449	-0.181193	-1.54987	1.62704	2.07043	6.52374	-3.81155	2.21041	1.15616	-1.33217	-2.17689	-0.0455917	-1.58045	0.994839	2.13718	6.76608	-3.93542	2.02705	0.86204	-1.96106	-2.24328	0.503742	-1.08191	1.72378	1.27301	6.59141	-3.66175	2.2621	1.54165	-1.68666	-1.79903	-0.256497	-0.964521	0.361395	1.98893	6.69522	-3.88351	1.8188	0.0684526	-1.8312	-1.74404	-0.204882	-1.76323	1.89718	1.92072	6.39715	-3.44947	1.86102	2.27467	-1.68485	-1.36326	-0.823349	-1.55333	1.16725	1.95437	6.70437	-3.71678	2.26878	1.17918	-1.54664	-1.5279	0.667624	-1.33556	0.593395	1.67674	6.48027	-3.7596	2.27665	0.659063	-1.55821	-2.12894	-1.65762	-1.6565	1.56908	1.94942	5.97019	-3.82022	1.84885	1.84179	-2.02253	-1.90952	0.551921	-1.86657	1.57414	2.10668	6.32809	-3.90166	1.36356	1.36889	-1.21042	-1.95463	-0.00957136	-1.41333	1.68368	2.15147	6.42097	-3.70889	1.94387	1.54586	-1.24851	-1.80101	-1.65258	-1.40955	2.02192	2.18597	6.65231	-3.98542	2.29244	2.28132	-1.88702	-1.83676	0.216512	-1.24513	1.12627	1.74009	6.39203	-3.30874	1.9475	1.00704	-1.38617	-1.77524	0.0928122	-1.35678	0.0988681	1.80095	6.46034	-3.32464	2.17163	-0.122427	-3.990115e+01	5.318805e+01	1.328689e+01
43300	-1.49204	-2.07667	-1.11925	-1.25989	0.980988	1.82708	6.73944	-3.5033	2.26663	2.01647	0.0612058	0.130498	0.0954785	0.0669934	0.524031	0.118446	0.083463	0.0636266	0.0836633	0.854982	0.026295	-1.16366	-2.1974	-1.12781	-1.14547	1.30673	1.96262	6.89429	-3.68313	2.18416	1.76847	-1.22471	-2.0058	-0.718492	-1.38944	1.14773	1.30132	6.47276	-3.19555	2.19313	0.878853	-1.6547	-2.22121	-0.745809	-1.25395	1.42576	2.06741	6.84682	-3.55842	2.10988	1.75632	-0.81237	-1.59187	-1.11757	-1.39435	0.349637	1.87073	6.36249	-3.53596	2.13539	0.132799	-1.44839	-1.69019	-1.02965	-0.969613	1.84574	1.39972	6.68867	-3.17478	2.01383	2.27762	-1.07108	-2.07086	-1.07129	-1.10538	1.25507	1.99136	6.42102	-3.88905	1.93958	1.60651	-1.28176	-2.13763	-1.48899	-0.97914	0.53135	2.04881	6.67326	-3.57844	1.85675	0.505377	-1.02406	-2.0364	-1.34489	-1.33086	1.65609	1.7116	6.31684	-3.60658	2.21445	2.22872	-1.7207	-2.19024	-1.69436	-1.1463	1.80873	1.71313	6.799	-2.88307	2.02044	2.29845	-1.20336	-2.06459	-0.842391	-1.10144	1.13197	2.20496	6.57117	-3.51257	2.23782	1.57039	-1.01128	-1.84326	-1.25539	-1.63921	1.93704	2.25448	6.55024	-3.99794	1.92254	2.04454	-1.47569	-1.76698	-1.03608	-1.23512	1.00302	1.84561	6.55077	-3.71895	2.231	0.969574	-1.4522	-1.80691	-0.862452	-1.30244	0.0406561	1.84476	6.51588	-3.57047	2.19171	-0.00934373	-1.975075e+01	5.593936e+01	3.618861e+01
43400	-0.936234	-2.18399	-2.13648	-1.77809	1.68849	2.25128	6.84311	-3.80797	1.95855	0.858422	0.097693	0.101636	0.125829	0.324123	0.295087	0.0694774	0.100484	0.0666928	0.126508	0.391702	0.0209949	-1.40993	-2.21246	-1.88083	-1.51053	1.14568	2.28015	6.76063	-3.7544	2.19127	1.2733	-0.701145	-2.07163	-1.29341	-1.87065	0.914058	2.21603	6.76161	-3.15484	2.21539	0.937436	-1.7101	-2.0625	-2.18556	-1.87292	2.00013	2.2683	6.73762	-3.99404	2.00197	2.23723	-1.12505	-1.72101	-1.98131	-1.56483	0.203417	2.0602	6.25487	-3.52637	2.15752	-0.0445736	-1.07708	-1.92722	-2.10321	-1.27606	1.57244	2.04315	6.69609	-3.96324	1.66707	1.69415	-1.24561	-2.06304	-1.97812	-1.32175	0.905825	2.27947	6.54552	-3.5158	1.97844	1.08541	-1.76377	-1.73805	-1.92447	-1.34426	0.901492	1.75734	6.44986	-3.78602	1.67171	0.487254	-1.35932	-1.99886	-1.92045	-1.53224	1.96063	2.16856	6.53975	-3.49789	1.45552	2.15388	-1.64567	-2.18583	-1.9464	-1.57444	1.62677	2.06285	6.46148	-3.71064	1.50845	2.07358	-0.985579	-1.88725	-1.72489	-0.9942	1.27384	2.20225	6.74855	-3.8839	2.2802	1.47704	-2.05101	-2.1265	-1.5495	-1.36211	1.74003	2.17775	6.62929	-3.48917	1.81495	1.65006	-1.93454	-2.11029	-2.23919	-0.972648	0.782588	2.12547	6.75814	-3.59965	2.23416	1.00766	-1.71797	-1.62063	-1.6418	-1.50789	0.363172	2.02625	6.71075	-3.74642	2.14233	-0.0887552	-1.859954e+01	5.678970e+01	3.819017e+01
