iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnPLivNDCVCC(1)	M_lnPKidNDCVCC(1)	M_lnPBrnNDCVCC(1)	M_lnPBodNDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnPLivNDCVCC(1)	V_lnPKidNDCVCC(1)	V_lnPBrnNDCVCC(1)	V_lnPBodNDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnPLivNDCVCC(1.1)	lnPKidNDCVCC(1.1)	lnPBrnNDCVCC(1.1)	lnPBodNDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnPLivNDCVCC(1.2)	lnPKidNDCVCC(1.2)	lnPBrnNDCVCC(1.2)	lnPBodNDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnPLivNDCVCC(1.3)	lnPKidNDCVCC(1.3)	lnPBrnNDCVCC(1.3)	lnPBodNDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	lnPLivNDCVCC(1.4)	lnPKidNDCVCC(1.4)	lnPBrnNDCVCC(1.4)	lnPBodNDCVCC(1.4)	LnPrior	LnData	LnPosterior
42800	2.87205	2.92685	1.01881	1.20382	0.472695	0.59796	0.0888542	2.03081	0.583278	1.29919	1.23869	0.263932	1.03566	0.838831	0.676367	0.372852	1.00682	0.0103143	0.363007	0.507815	0.736222	0.0145406	-0.210638	0.126453	-0.354759	0.495483	0.5393	1.62641	-3.12737	1.08676	2.00806	1.6522	4.52122	-3.0271	-1.45485	-0.323312	-1.94327	0.540547	0.914726	-1.10782	-0.800804	-0.0486267	-2.61751	1.0905	0.217499	0.200321	3.68753	0.141636	0.0340163	0.636189	0.102016	0.102846	0.0443191	0.0472019	0.11424	0.0343245	0.0275618	0.362085	0.0717968	0.406027	0.0433601	0.0373965	0.0723992	0.0813435	0.199306	1.70828	0.0147963	-2.9868	2.71023	0.119427	-0.012154	-1.91925	0.81831	0.507967	1.90174	-3.06668	0.920789	1.90754	1.82624	4.46689	-3.21492	-1.28361	0.286511	-2.51919	0.796264	1.08157	-0.94381	-0.889575	0.168836	-2.52077	2.11767	-0.574202	0.336702	-0.617069	0.168078	0.640422	0.136792	-2.72043	1.22246	2.01356	1.92884	4.50211	-2.62945	-1.32324	-1.74854	-1.83149	0.26235	0.923093	-1.28433	-0.265215	-0.472932	-1.9652	1.10682	-0.153048	0.497571	-3.2411	0.167749	0.832752	1.23684	-3.06775	1.1051	1.90378	1.83142	4.33194	-2.93035	-1.49907	-0.598716	-2.24887	-0.231957	1.09073	-0.713681	-0.782906	-0.084629	-2.48264	1.99428	-0.325245	0.60241	-3.80685	0.6232	0.559881	2.60244	-3.43258	0.847509	1.80686	1.79247	4.50345	-2.78851	-1.5326	0.72758	-2.01654	2.39641	0.870773	-1.41287	-0.698174	-7.495660e+01	-2.558951e+02	-3.308517e+02
42900	2.47634	2.13601	0.507079	0.640956	0.401404	1.12486	0.259617	2.69524	0.966459	1.38924	2.88368	0.240587	1.16844	0.785132	0.887969	0.719829	0.859333	0.0119248	0.456122	0.616196	0.712629	0.0119429	-0.186293	0.249432	-0.614791	-0.123834	0.346927	1.6216	-1.35401	0.160057	1.4555	0.948653	4.42326	-2.45761	0.0167662	0.183669	-2.41255	0.388085	0.36333	-1.41914	-0.946218	0.437213	-2.19647	3.05225	0.171857	0.0522023	0.0345786	0.133048	0.0630471	0.0611703	0.312327	0.195982	0.0703807	0.100122	0.0450535	0.203864	0.0727921	0.859914	0.0379422	0.472179	0.0761817	0.0770182	0.124199	0.124597	0.139499	2.66162	0.770914	-2.49034	2.92093	-0.780148	0.237893	-1.03688	-0.125444	0.487149	1.67243	-2.12727	0.738464	1.46124	0.731848	4.24405	-2.95143	-0.40015	0.390676	-2.10305	0.950366	0.484343	-1.21307	-1.2676	-0.0730914	-2.38829	2.2041	0.602891	0.479552	-0.385029	0.185508	0.277592	1.53347	-0.966842	0.847625	1.62686	0.356005	4.49407	-2.67083	-0.318122	-1.71181	-2.57602	-0.573616	0.30636	-1.62412	-0.536693	0.0878725	-2.76069	2.13679	0.0357436	0.312265	-0.704963	-0.120078	0.484428	1.50335	-1.55297	1.21031	1.55321	0.581101	4.27778	-2.65734	0.379158	-0.607017	-2.35388	0.246422	0.606199	-1.40068	-1.3314	0.508179	-2.66987	2.53366	-0.741001	0.386197	-0.71174	-0.79991	0.273875	1.90499	-2.07891	0.708331	1.62793	0.392604	4.37882	-2.76425	0.0345198	0.687041	-2.58868	0.291562	0.403909	-0.947348	-1.25325	-6.445399e+01	-2.658501e+02	-3.303040e+02
43000	3.28814	2.36965	0.873221	1.48577	0.423784	1.65826	0.148948	1.62981	0.627174	1.66165	2.63395	0.328104	1.12954	0.798254	0.758873	0.482789	0.741163	0.010092	0.466364	0.682055	0.714058	0.011426	-0.385103	0.242877	-0.481529	-0.731485	0.310843	1.33297	-0.69004	1.29545	2.12716	0.899018	4.57263	-2.4319	-0.102613	-0.709707	-2.97525	-0.00271819	0.762252	-1.86089	-0.0484115	0.57981	-1.91527	2.66766	0.108626	0.0883633	2.17017	0.433438	0.0221811	0.413392	0.0304404	0.103805	0.145807	0.240401	0.0407321	0.0690808	0.0734093	1.63778	0.107331	0.0814235	0.485123	0.0635844	0.136622	0.14211	0.0854954	1.02716	0.0646976	-2.15028	2.36773	-0.74876	0.461041	-1.38271	-0.495968	0.35184	2.70135	-0.756406	0.711735	1.71799	-0.451828	4.35227	-2.55512	0.102227	0.441357	-2.55917	0.194869	0.867784	-1.90558	-0.024163	0.332407	-2.24251	2.07895	0.172238	0.36836	-1.26159	0.12374	0.274221	0.918216	-0.689984	1.05323	2.12398	1.37404	4.43679	-2.41298	0.16338	-1.96335	-2.93105	0.0129068	0.9201	-1.75876	-0.0840612	0.350204	-1.88914	3.17042	-0.314192	0.642251	-0.346043	-0.42897	0.169744	0.786813	-0.775669	0.935409	1.93853	1.87034	4.51209	-2.00843	-0.0877391	-0.580494	-3.193	-0.719143	0.540946	-1.61772	0.348811	0.249479	-2.14645	4.23052	-0.349711	0.380671	-3.8619	-0.88438	0.397649	2.62138	-0.847792	0.909589	2.26665	0.603288	4.51276	-2.21447	-0.16931	0.473422	-3.28502	0.0136694	1.98295	-2.17622	-0.154949	-8.765577e+01	-2.494613e+02	-3.371171e+02
43100	2.67916	1.76083	0.800224	1.10148	0.381001	1.02054	0.114114	1.35318	0.719639	2.23704	3.17381	0.372482	0.995928	0.693009	0.852183	0.432901	0.730197	0.0100489	0.430962	0.53197	0.808738	0.0210023	-0.124155	0.376438	-0.779108	-0.181164	-0.0659265	1.88663	-1.18765	1.04947	2.02474	0.551827	4.50395	-2.42547	-0.186814	-0.241737	1.89708	-0.684618	0.167087	-1.39041	0.214579	0.393375	-1.97159	2.0757	0.0751523	0.0871191	0.0345918	0.0588348	0.283571	0.137514	0.217642	0.119292	0.115191	0.0532053	0.0379257	0.131059	0.0585837	0.338067	0.100245	0.0865671	0.0855015	0.0474926	0.059136	0.116448	0.105754	5.42179	-0.0503595	-2.31873	2.74349	-0.16585	0.978596	-0.561022	-0.0762648	0.445727	2.52266	-1.14042	1.11147	1.43231	0.502878	4.29311	-2.79226	0.210805	0.189215	1.69012	-0.279595	0.0994936	-1.60902	0.324386	-0.083606	-2.06459	2.63487	-0.0299918	0.660525	-0.687247	0.0713844	0.492957	1.16637	-0.719001	0.918556	2.06065	0.42246	4.49412	-1.93678	-0.190481	-1.82955	1.87882	-0.388153	0.348458	-1.48075	0.488218	-0.312865	-1.74941	-2.30668	0.0300835	0.384973	-0.629387	0.0777229	0.320729	0.760472	-0.784037	1.12479	2.09761	0.393575	4.56558	-2.24784	-0.384269	-0.485135	2.09995	-0.886841	0.146212	-1.36421	0.124695	0.00570216	-1.81445	1.48616	-0.0269147	0.702659	-1.10185	0.0868906	-0.663031	2.10655	-1.06687	1.12441	2.08138	0.949632	4.52405	-2.22408	-0.0414965	0.522946	2.1253	-0.755225	0.034779	-1.49263	0.236165	-5.135470e+01	-2.551454e+02	-3.065001e+02
43200	2.55788	2.33562	0.264119	0.558061	1.15854	2.12569	0.111039	2.91844	0.948216	2.48347	2.05952	0.480585	1.0161	0.773191	0.73827	0.578189	0.794942	0.0132435	0.693195	0.562658	0.752748	0.0104909	-0.641479	0.310259	-1.26664	0.548137	0.397606	1.59816	-1.93461	1.14781	1.25097	0.595902	4.07789	-2.14148	-0.481411	-0.418108	2.21196	-0.483456	0.322588	-2.02496	0.629901	0.265062	-2.22901	-4.29525	0.0944083	0.102478	0.179627	0.0587031	0.0706323	0.252634	0.213058	0.0938239	0.140016	0.103301	0.302418	0.0601757	0.0593837	0.417276	0.059639	0.0600584	0.078364	0.212615	0.0471053	0.0977279	0.253861	29.7708	0.397315	-2.24096	-4.49828	-0.655943	0.724841	-1.40633	0.558236	0.576198	1.97578	-2.04352	0.61199	1.0839	0.724203	4.33375	-2.43381	-0.470279	0.377576	1.85354	-0.0558548	0.212536	-2.2176	0.712706	0.28434	-2.2522	2.53217	-1.11946	0.464628	-0.821539	0.215774	0.705765	1.81872	-2.35703	1.03757	1.40688	0.537887	4.23342	-2.00173	-0.657709	-1.64527	2.15196	-0.406636	0.0566561	-2.1484	0.166727	0.550444	-2.5068	-2.55546	-1.08111	0.674791	-0.897374	0.278677	0.560624	2.24272	-0.935351	0.879332	1.21795	0.815648	4.17828	-1.94058	-0.886608	-0.454293	2.36586	-0.664342	0.390719	-2.03309	0.489861	0.213931	-2.55469	-4.11319	-0.221044	0.272199	-1.93115	0.538158	0.278462	1.87379	-2.10576	1.04615	1.18575	0.43597	4.46137	-1.87685	-0.369949	0.593807	2.47022	-0.513096	0.397594	-1.02098	0.218579	-7.475162e+01	-2.636071e+02	-3.383587e+02
43300	2.64698	2.38026	0.736773	0.588667	1.00441	0.853682	0.118229	1.82606	0.425976	3.23795	0.968656	0.366848	0.984918	0.642661	0.81391	0.4787	0.781174	0.0119897	0.387203	0.65012	0.674005	0.0104075	-0.684365	0.075586	-0.875372	-0.014897	0.228678	3.08017	-0.879291	0.884002	1.6356	1.4878	4.41072	-2.4187	-0.14915	-0.403907	4.38616	-0.561726	0.343056	-2.0038	0.981946	0.380173	-2.37179	2.96883	0.069142	0.0513811	1.10548	0.0174853	0.115381	0.798525	0.106053	0.107677	0.169105	0.188107	0.158694	0.0552897	0.0439286	0.399443	0.169083	0.295722	0.0218335	0.0507495	0.0707353	0.928233	0.109073	1.05743	0.429524	-2.40004	2.13017	-1.06856	0.135322	-2.33576	0.262779	0.125621	3.79431	-1.11774	1.04465	1.35776	1.83172	4.39708	-2.80454	-0.10829	0.414822	4.49941	-0.854417	0.287573	-2.25491	0.748318	1.07876	-2.32833	3.00789	-1.01422	0.000653302	-1.19966	-0.08307	0.784851	3.21013	-0.670777	0.905315	1.60263	1.87158	4.09612	-2.14769	0.129704	-1.74106	4.57908	-0.232846	0.326356	-2.00873	0.95449	0.761517	-2.69657	3.84532	-0.6431	0.157637	-1.06388	-0.137488	-0.00542707	2.79527	-0.164435	0.996157	2.18615	1.08093	4.55018	-1.95447	-0.470938	-0.550939	4.33878	-1.90408	0.437127	-1.90741	0.879254	0.505405	-2.52591	2.03118	-0.688719	0.182375	-3.60628	-0.276653	0.387588	2.77019	-1.2817	0.966589	2.20212	1.58555	4.54332	-2.39749	0.151864	0.642294	4.5753	-0.577278	0.278145	-1.8361	0.844146	-7.745652e+01	-2.538997e+02	-3.313562e+02
43400	2.6649	3.15755	0.516878	0.922053	1.04191	1.78099	0.392421	1.36969	0.346383	3.05411	3.12579	0.411104	1.00814	0.613945	0.833981	0.608479	1.0033	0.0104808	0.391996	0.627757	0.737716	0.0130791	-0.291083	0.139161	-0.0482458	0.642623	0.0592775	3.17561	-0.350247	1.06761	1.92256	1.03044	4.43913	-2.27878	-0.599167	-0.0706591	3.25136	-0.724078	0.25293	-1.66399	0.78103	0.8814	-1.96316	2.80911	0.100805	0.155156	1.17022	0.0474393	0.0466665	0.0905031	0.0898895	0.134773	0.269937	0.154342	0.0681829	0.137373	0.108276	0.803167	0.127252	0.133119	0.0851685	0.0707779	0.500139	0.0862639	0.241012	2.66348	1.1757	-1.98751	-0.930345	-0.399995	-0.217462	-0.74794	0.795053	0.0186729	3.5194	-0.859179	0.574993	2.12773	1.52254	4.58035	-2.21092	-0.245546	0.471241	3.8785	-0.187922	0.098844	-1.89077	2.45826	1.03199	-1.8813	3.57093	-0.603234	0.45184	-0.027723	1.19589	0.231464	3.19811	-0.0538309	1.08265	2.11915	0.784057	4.23037	-1.97479	-0.932509	-1.75074	4.0556	-1.00313	0.232302	-2.05361	1.30034	1.06399	-2.08588	3.28587	-0.296111	0.0777078	-1.84453	0.373362	0.115608	2.8786	-0.567049	1.17516	2.28317	0.325242	4.57431	-1.9181	-0.541511	-0.556794	3.23913	-0.598642	0.182309	-1.80189	1.25241	0.902579	-1.8875	3.80775	-0.0536301	0.826271	-1.21344	0.521116	-0.0108901	3.42771	-0.653015	0.95044	0.962076	0.993385	4.57314	-2.23479	-0.98219	0.449692	3.31576	-0.783361	-0.383872	-1.62125	0.158087	-8.203780e+01	-2.687195e+02	-3.507573e+02
43500	2.48564	2.34382	0.477677	2.60344	0.368352	0.70474	0.116878	2.00393	0.963638	1.21077	2.98765	0.319506	1.0732	1.00991	0.746648	0.666875	0.713843	0.0103394	0.305052	0.427354	0.674188	0.0100416	-0.925877	0.447876	-0.871535	0.131286	-0.26674	1.6675	-0.577557	0.814231	0.482999	2.29854	4.5825	-2.55484	0.0812506	-0.40576	3.97652	-0.403627	0.456757	-1.67976	2.03755	0.889887	-2.49984	3.71721	0.177094	0.0840528	0.0799553	0.0549295	0.0893622	0.0716949	0.0533616	0.254326	0.08895	0.0573318	0.0416919	0.0742586	0.106241	0.263755	0.0472597	0.0515005	0.0542319	0.108039	0.495927	0.139569	0.10188	1.03502	1.0646	-1.48511	3.2237	-0.637326	0.842246	-0.887917	0.466353	0.0578512	2.00834	-0.501795	1.1263	-0.0957466	1.96163	4.53337	-2.75067	-0.22553	0.310584	4.29996	-0.0975852	0.44353	-1.25813	1.4698	1.25571	-2.47042	4.18747	-0.355408	0.591318	-0.647827	0.444031	-0.303767	1.17792	-0.666222	0.824044	0.219991	1.8004	4.54907	-2.32967	-0.0408274	-1.53332	4.1429	-0.679197	0.625196	-1.4078	1.44708	1.11624	-2.5143	2.59375	-0.722301	0.607524	-0.449268	0.191669	0.315564	1.2868	-0.600539	0.861658	0.46327	2.45905	4.26616	-2.37253	-0.210084	-0.480561	3.4462	-0.772303	0.472291	-2.0627	0.82769	1.126	-2.20857	3.35036	-0.788688	0.320286	-0.293155	0.0321087	-0.323709	1.94998	-0.776147	1.09333	0.0732695	2.5389	4.5116	-1.96831	0.0964153	0.59084	3.68964	-0.339508	0.279813	-1.84029	1.6547	-5.854051e+01	-2.697433e+02	-3.282838e+02
43600	2.70455	2.92024	0.232066	0.287133	0.529038	1.64927	0.203489	1.25447	0.521283	1.53392	1.68045	0.18109	0.97647	1.09306	0.832685	0.626273	0.777497	0.0179322	0.442762	0.442176	0.659686	0.0121085	-0.423658	0.54395	-0.536174	-0.148629	0.210834	1.60601	-0.957463	1.11969	0.91556	1.59554	4.55478	-2.89298	-0.0921508	-0.845202	3.86137	-0.474585	0.511144	-1.56927	 1.36	1.34735	-3.46305	4.05352	0.109805	0.195859	0.169717	0.0526148	0.0620491	0.224696	0.100124	0.0927432	0.315951	0.046891	0.0812158	0.410562	0.0787907	1.22236	0.446815	0.0513477	0.040909	0.0627123	0.0711827	0.294872	0.136825	0.906603	0.923879	-3.55574	4.50539	-0.981221	0.899856	-1.11785	-0.287818	0.102806	2.93268	-0.953983	0.940809	1.22892	1.47054	4.5789	-2.69283	-0.138706	0.356316	4.35877	-0.267364	0.621167	-2.03305	1.38397	0.90195	-3.07619	3.83101	-0.0472256	0.63147	-0.919519	0.0152555	0.254257	1.70115	-0.389977	0.864816	0.0108136	1.56683	4.46462	-1.95909	0.109431	-1.57463	3.84204	-0.0786398	0.14935	-1.71448	1.38823	1.00301	-3.33227	3.32972	-0.630915	0.790684	-0.792703	0.253228	0.0800755	1.12081	-1.45349	0.889523	1.49547	1.83209	4.42414	-2.39888	-0.230684	-0.407155	4.12923	-0.387989	0.387762	-1.22223	1.34763	1.49507	-3.54215	3.78596	-0.448847	0.804474	-1.63779	0.142242	0.0769518	2.73527	-1.14645	0.825868	1.09973	1.61008	4.60297	-2.73254	-0.023262	0.737184	3.09025	-0.741422	0.351631	-1.84749	0.764727	-6.917495e+01	-2.639288e+02	-3.331038e+02
43700	3.00744	2.76881	0.60384	0.993894	2.0046	1.92552	0.395194	2.59693	0.539905	1.43164	2.73378	0.46541	1.11188	0.689763	0.680264	0.37617	0.83357	0.0197897	0.48775	0.502841	0.74953	0.0108961	-0.982892	0.960874	-0.488224	0.349791	0.737836	3.18831	-1.72178	1.10127	2.00517	1.19345	4.38732	-2.26594	-0.471901	-0.258437	4.22253	-0.278135	0.197784	-1.28157	1.52345	0.748906	-2.19732	2.55425	0.108786	0.0852664	0.454115	0.185924	0.193465	0.263154	0.094854	0.101358	0.0796312	0.058573	0.302638	0.118747	0.158039	0.64174	0.0590049	0.0475882	0.0963266	0.0916133	0.0659938	0.0535506	0.093766	2.49559	0.557436	-2.16949	-0.0750222	-1.0455	1.18097	-1.58363	1.10768	0.393089	3.41151	-1.6685	1.31492	1.68638	1.68446	4.54883	-2.78012	-0.401203	0.258805	4.09137	-0.131191	0.271111	-1.56352	1.58424	1.04906	-2.40466	3.86858	-0.832802	0.927226	-1.47388	0.689719	0.698847	3.11447	-1.45163	1.13803	1.91389	1.3387	3.58826	-2.17063	-0.820098	-1.65809	4.19531	-0.268897	0.176268	-1.46465	1.34942	0.673527	-2.22391	2.33381	-0.453425	0.831854	0.133004	0.376804	0.972511	2.63968	-1.91982	1.15617	2.15742	1.31188	3.34652	-2.45048	-0.261567	-0.619421	4.10419	-0.0939079	0.272385	-0.863851	1.34525	0.900595	-1.98509	3.47465	-0.525511	0.801214	-1.27531	0.833178	0.045398	4.02951	-1.7061	1.32223	1.56902	1.25447	4.1664	-1.76871	0.570559	0.511767	3.99919	-0.131867	0.574944	-1.82106	1.94133	-7.568555e+01	-2.593485e+02	-3.350340e+02
43800	3.26734	1.67141	0.633604	1.13095	0.525767	0.973212	0.229963	2.23992	0.531141	1.37577	1.12073	0.40877	0.986616	0.670362	0.701713	0.491986	0.990553	0.0125337	0.512142	0.503381	0.626993	0.0177519	-0.351318	0.595553	-0.135264	0.290157	-0.203366	1.64538	-1.50669	1.61516	2.46172	1.66788	4.44434	-2.73455	0.699308	0.521771	4.06887	0.249256	0.0785999	-1.05383	2.07324	0.573965	-2.63935	3.58573	0.079088	0.130055	1.19189	0.0735815	0.254695	0.232402	0.0995916	0.146097	0.0387933	0.12779	0.0756673	0.184269	0.0716103	1.26875	0.0746818	0.0604919	0.137931	0.19124	0.170685	0.12156	0.105442	4.13709	1.42536	-2.46903	2.00722	-0.581701	0.712805	-1.43038	0.102236	0.154966	2.14048	-1.12011	1.04804	2.47977	1.45965	3.86987	-3.20989	0.59157	0.291835	4.16905	0.283687	0.264993	-1.12294	2.20553	0.994022	-2.8585	3.60572	-0.795539	0.546526	-1.28847	0.631435	0.707947	0.872705	-1.60251	1.21266	2.21026	1.2884	4.39488	-2.39633	0.300119	-1.68173	4.33711	-0.00345654	-0.326961	-1.40064	1.50994	0.692802	-2.9354	3.84024	-0.106167	0.485569	1.0364	0.681965	0.391452	1.41783	-1.18952	1.87023	1.99312	1.6561	4.25013	-2.59165	0.776177	-0.606754	3.78954	-0.258549	-0.150498	-0.334882	1.91403	0.731069	-2.69181	3.38624	0.0617382	0.450317	-2.51495	0.239418	-0.100672	1.85472	-2.03745	1.42969	2.51492	1.2169	4.40794	-2.17716	0.622056	0.417294	3.83019	0.362375	-0.0386154	-0.875208	1.00565	-8.641588e+01	-2.619377e+02	-3.483535e+02
43900	3.14377	2.47664	0.324738	1.49192	0.697247	1.68541	1.17561	1.73453	0.490529	1.1669	2.18492	0.372404	0.963339	0.759788	0.632718	0.48982	0.752715	0.0117769	0.25692	0.391691	0.598914	0.01012	-0.638057	0.554909	-0.845793	0.0297997	-0.503341	3.0119	-0.895687	1.23717	2.5191	2.40514	4.21148	-2.90762	-0.540673	-0.459143	3.89406	0.129416	0.622731	-0.892941	0.984226	1.36956	-2.13388	4.5226	0.104233	0.0479841	0.150873	0.0408187	0.0695162	0.162478	0.0297235	0.135781	0.0411892	0.079055	0.138689	0.0506982	0.0294543	0.730386	0.0441868	0.0557629	0.140477	0.103931	0.0905389	0.228627	0.0931121	1.77247	0.382385	-2.1272	3.91996	-0.743893	0.484981	-1.08647	-0.12	-0.440523	2.67443	-0.906792	1.64317	2.50693	1.98225	4.14718	-2.84862	-0.717108	0.232434	3.99486	-0.120606	0.444838	-0.564065	0.402542	1.77286	-2.1928	2.99925	-1.08095	0.350676	-0.631058	0.103466	-0.665012	2.71074	-1.04498	1.74878	2.60137	2.48659	3.97409	-2.8648	-0.495358	-1.65806	4.15878	-0.126417	0.937049	-1.74483	1.55488	0.472047	-2.47913	1.69996	-0.655507	0.438107	-0.967032	-0.172446	-0.916374	2.47493	-0.718321	1.34348	2.41942	2.54586	4.20754	-3.05331	-0.423691	-0.687484	4.23654	-0.183977	0.703171	-0.333437	1.23659	2.26451	-1.96283	4.54068	-0.547855	0.925556	-1.77554	0.19858	-0.688429	3.10609	-0.689606	1.04656	2.49967	2.00619	4.58862	-3.00774	-0.651128	0.516042	3.90047	-0.0915242	0.932015	-0.902502	0.890239	-5.205315e+01	-2.631590e+02	-3.152122e+02
44000	2.93602	2.31261	0.607485	0.688471	0.99607	1.0864	0.279553	0.822368	0.463313	1.62682	2.49295	0.523962	1.19224	0.810422	0.553766	0.435769	0.705087	0.0100327	0.234466	0.759665	0.784057	0.0144019	-0.468303	0.72325	-0.508298	-0.0781321	-0.0932611	2.61782	0.110274	1.15944	2.1614	1.37114	4.23311	-3.17029	-0.158992	-0.76779	4.10773	0.286406	0.584068	-1.36669	0.506653	1.44283	-2.37181	3.48164	0.0726539	0.0615137	0.594227	0.0560453	0.0527859	0.647821	0.212232	0.0529357	0.138003	0.033951	0.0870028	0.260864	0.0609957	0.656365	0.0336459	0.097805	0.0844037	0.0524155	0.259308	0.417517	0.217927	2.25723	0.205505	-2.54493	 2.61	-0.737992	0.537861	-1.56013	0.255882	-0.0540752	2.905	-1.09916	1.26713	2.17767	1.47082	3.78495	-3.16362	-0.165513	0.334212	3.91308	-0.0480088	0.379084	-1.46011	0.446196	2.09321	-2.32001	3.45698	-0.65696	1.10041	-0.00447767	0.196119	-0.240542	1.70951	-0.0662101	0.894909	2.0762	1.42363	4.07028	-3.44195	-0.0389061	-1.72557	3.9231	-0.35631	0.469453	-1.66607	0.995441	1.05885	-2.75289	3.72145	-0.275182	0.463711	-0.723777	-0.106943	-0.128648	2.4774	0.21586	0.905007	3.34882	1.44664	4.15943	-2.81061	0.00319761	-0.51157	3.60546	0.169412	0.454059	-1.21962	0.578894	1.48916	-1.75577	2.32884	-0.425423	0.575258	-2.43354	-0.363977	0.102092	3.58562	-0.973019	0.908905	1.99813	1.36554	4.16567	-2.96867	-0.145047	0.505854	4.03398	0.0698537	0.233664	-1.42102	0.186158	-7.807233e+01	-2.611581e+02	-3.392304e+02
