iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
39100	0.659174	-3.88999	-2.89611	-0.304382	-1.35183	5.80411	-0.0216051	0.111743	0.0444503	0.387535	0.0743248	0.0888009	0.0891197	0.104929	0.499921	0.521537	-3.45795	-2.46348	-0.205292	-1.43375	5.84323	0.344672	0.896731	-3.26741	-2.1701	-0.204184	-1.85049	5.84889	0.644339	0.579209	-3.29366	-1.90868	-0.334389	-1.41627	5.55273	0.150888	0.158849	-3.88728	-2.48256	-0.120676	-1.72925	5.77813	-0.0944283	1.11466	-3.50003	-2.26086	-0.662279	-1.9346	5.92457	0.107645	0.275539	-3.39941	-3.16777	-0.268554	-1.45674	6.01441	0.332362	0.400558	-3.21409	-2.43857	-0.525696	-1.284	5.55152	0.456865	1.03872	-4.15963	-2.20061	-0.27752	-1.34771	5.59011	-0.0168911	0.772501	-4.38265	-1.45947	-0.54283	-1.52088	6.09228	0.754779	1.27796	-4.1129	-1.44538	-0.843863	-1.44523	5.6726	0.0695658	0.992321	-4.15002	-2.64101	-0.139187	-1.59676	5.46555	0.51081	1.11415	-4.41157	-2.55451	-0.360431	-1.31119	6.08053	0.439651	1.1989	-4.30449	-1.92696	-0.277841	-1.3865	5.46678	-0.190299	1.37861	-4.36436	-1.44551	-0.284689	-1.13341	5.65461	-0.0502677	-1.234450e+01	-1.082816e+04	-1.084050e+04
39200	1.05588	-4.39315	-1.72028	-0.700608	-1.58762	5.56818	-0.686957	0.530562	0.254123	0.225244	0.0896367	0.961699	0.17081	0.171463	0.499997	1.566	-3.72869	-2.21359	-0.967389	-0.967876	5.40137	0.028066	1.07953	-4.24514	-2.21058	-1.04641	-1.47932	5.6788	-0.398758	1.13433	-4.41751	-1.92095	-0.926918	-1.74588	5.63798	0.590469	1.17096	-4.51201	-2.32458	-1.01623	-1.64525	5.59251	0.382716	1.17766	-4.63396	-2.45858	-0.974281	-0.517651	5.58817	0.273916	1.08157	-4.14712	-1.83608	-1.02829	0.572963	6.04152	-0.160725	1.48004	-4.15072	-2.65068	-0.802772	0.0873055	5.71745	0.37493	0.42081	-3.79745	-2.1609	-1.023	-1.23307	5.61323	-0.610488	0.0937822	-3.50396	-3.25139	-1.74395	-1.94727	5.64562	-0.334738	0.0206628	-3.81037	-1.35282	-0.474093	-1.89248	6.0098	0.110781	1.02772	-3.0629	-1.17218	-0.861523	-1.15886	6.03248	-0.31476	0.326874	-4.21714	-2.66719	-0.601487	-1.76504	5.73755	-0.116214	1.27695	-3.1053	-1.80361	-1.00178	-0.263839	5.73591	0.123667	0.586104	-3.84477	-2.1236	-0.734745	-1.2314	5.41516	0.0914279	-5.967470e+01	-1.082652e+04	-1.088620e+04
39300	0.91822	-2.5049	-0.0687558	-0.424703	-1.14947	6.32791	0.215465	0.0732229	0.177695	0.51654	0.240288	0.117312	0.222901	0.122768	0.499872	0.628406	-3.39158	-0.289191	-0.121592	-1.29115	6.21214	0.0820756	1.23754	-3.72846	-0.388777	-0.532472	-1.83118	5.8521	0.522498	1.23091	-3.31792	-1.03628	-0.477685	-0.864227	6.11972	0.10998	0.936171	-3.31597	-0.180471	-0.418879	-1.5665	6.01169	0.497324	0.568525	-3.49348	-0.588665	-0.292265	-1.02638	5.93276	0.127535	0.749085	-3.0741	-0.310238	-0.196801	-1.4685	6.65443	0.433222	0.893057	-2.81704	-1.59721	-0.6736	-1.84649	5.7248	0.0175517	0.613247	-2.94344	-1.26813	-0.051242	-1.30178	5.89432	-0.0991938	0.930475	-2.96228	-1.06608	-0.0752505	-1.28123	6.01539	-0.444339	0.655984	-2.83841	-1.454	-0.424755	-1.18119	5.73568	0.248088	0.564966	-3.31214	-1.56533	-0.388683	-1.39741	5.54642	-0.332517	0.297347	-2.34906	-1.59745	-0.0454964	-0.884344	6.31154	-0.611472	0.305482	-2.94102	-1.11997	-0.482158	-1.0504	6.46075	0.255065	0.488485	-2.81975	-0.936207	-0.927181	-1.1842	5.48715	-0.121116	-3.000216e+01	-1.082921e+04	-1.085921e+04
39400	1.26295	-3.19326	-2.10255	-0.428237	-2.17632	6.06431	-0.409064	0.278187	0.147415	0.186829	0.156808	0.166232	0.0880703	0.393486	0.499992	1.37481	-2.89623	-1.48177	-0.444838	-1.78241	6.03707	-0.502967	0.407778	-2.44102	-1.94488	-1.05991	-1.78899	6.58639	-0.42807	0.203485	-3.4412	-1.7688	-0.630054	-2.0822	5.98877	-0.671945	1.1027	-2.34897	-1.42585	-0.0630669	-1.72617	6.35468	-0.470848	1.8456	-2.51171	-1.45602	-0.0553906	-1.60725	5.61751	0.470729	1.17975	-2.56009	-1.51945	-0.428311	-2.09192	6.21716	-0.288375	0.87888	-3.14481	-1.19887	-0.765407	-1.18346	6.14608	-0.313811	0.232272	-3.07165	-1.74844	-0.400196	-2.09414	6.36783	0.167766	1.11355	-3.68612	-1.44488	-0.228238	-2.06285	6.52704	0.413454	0.477181	-2.79128	-2.07195	-0.746312	-1.78846	6.36284	0.166428	0.822117	-3.1142	-1.93176	-0.529437	-2.00783	5.88674	0.374709	0.188803	-2.70562	-1.29157	-0.480277	-1.5987	6.53119	0.417852	0.575474	-3.23399	-2.32377	-0.309968	-1.51902	5.7143	0.260855	0.212692	-2.57012	-0.804715	-0.404891	-2.24075	6.53209	-0.413123	-3.490249e+01	-1.082663e+04	-1.086153e+04
39500	1.88471	-2.43731	-2.31508	-1.32909	-2.0095	6.08933	0.28872	0.440302	0.0824169	0.135923	0.245082	0.500627	0.149882	0.211851	0.499956	1.8431	-2.46112	-2.13125	-0.863618	-1.54899	5.76391	0.126287	2.07034	-2.1747	-2.2641	-1.25665	-1.81414	5.78035	0.311845	1.97256	-2.73659	-2.27208	-0.327757	-1.4269	5.63589	0.688273	2.07791	-2.34869	-2.23064	-1.97055	-1.92804	5.76304	0.237405	1.94954	-2.64834	-2.40238	-0.416644	-0.290793	5.59985	0.0679068	2.16493	-2.75461	-2.37446	-1.94254	0.477221	5.73453	0.320277	0.690761	-2.34099	-2.13084	-2.1031	-0.419712	5.40468	0.311953	1.78585	-2.34163	-2.53987	-1.98958	-1.00678	6.02874	0.0754285	1.05891	-2.69174	-2.82985	-1.43782	-1.41884	5.8533	0.387405	1.59968	-2.02222	-2.11459	-2.02731	-1.24285	6.11753	0.36339	1.63428	-2.57169	-2.60414	-1.70458	-1.85502	5.48927	0.338785	1.96969	-2.82979	-2.05697	-1.90503	-1.4868	5.55026	-0.2524	1.26752	-1.93134	-2.5869	-1.51365	-0.537012	5.44211	-0.565969	0.474228	-2.16929	-1.97214	-1.6745	-0.424297	5.36269	0.268728	-5.285111e+01	-1.082740e+04	-1.088025e+04
39600	1.12515	-3.48992	-2.04303	-1.28754	-1.74827	5.46578	-0.165703	0.0721405	0.166915	0.515913	0.098063	0.580361	0.115742	1.03115	0.49985	1.16108	-3.3521	-2.1188	-1.04612	-0.703835	5.75941	0.929146	1.27397	-3.08374	-2.82781	-0.849775	-1.0547	5.60448	1.50014	1.38212	-3.49861	-1.85296	-0.850081	-0.911929	6.05682	1.1591	1.19929	-3.4762	-2.07161	-0.885043	-0.594903	5.85814	0.484522	1.33544	-2.93985	-1.83774	-1.17261	-0.238225	5.37074	0.86053	1.16688	-3.10034	-2.95867	-0.606731	-1.52627	5.43209	-0.265008	1.32732	-2.95368	-3.49032	-0.773824	-0.309629	5.86106	0.236907	0.736831	-4.02366	-1.92698	-1.19646	-2.04945	5.49373	1.08264	0.931813	-3.49375	-0.799789	-0.368164	-2.01727	5.32574	0.857172	0.578884	-4.86564	-1.45338	-0.741165	-1.6497	6.01105	1.47044	0.600254	-4.15252	-2.04944	-1.02924	-2.13187	5.3797	0.217025	0.406826	-3.84655	-2.39926	-0.800356	-2.25848	6.23424	1.43642	1.19571	-3.95367	-1.17596	-1.87796	-0.884486	5.44201	0.947625	1.1727	-3.767	-2.26736	-1.14572	-2.13242	5.41842	0.82842	-5.385842e+01	-1.082967e+04	-1.088353e+04
39700	0.574874	-4.04061	-2.33385	-1.95301	-2.0297	5.84853	0.0499017	0.050946	0.523939	0.185923	0.180439	0.173938	0.0465482	0.548675	0.499984	0.451725	-5.49925	-1.80009	-2.11441	-2.24793	6.01769	-0.14117	0.317212	-4.53823	-2.33422	-1.90265	-2.20215	6.44634	-0.137222	0.656975	-4.68064	-2.79848	-0.869562	-1.7647	6.01988	0.838822	0.546497	-6.2793	-1.87859	-1.74169	-2.21442	6.3165	-0.639379	0.722191	-5.43129	-1.31161	-1.59184	-1.65848	5.78127	0.287982	0.50176	-5.26516	-1.84791	-1.8286	-1.65736	6.02202	-0.0705175	0.139903	-5.58838	-1.85212	-1.33507	-2.15781	6.20711	0.808806	0.241425	-3.53432	-2.55995	-1.87488	-2.1075	5.76607	-0.114716	0.430442	-3.08194	-2.64028	-1.23874	-2.29045	5.51937	-0.220144	0.19684	-2.50303	-3.06279	-1.95142	-1.62474	5.4251	0.259212	0.293973	-2.90104	-1.98718	-1.41717	-1.76116	5.88615	0.452058	0.324642	-3.46185	-2.76178	-1.13639	-1.9475	5.72387	-0.639213	0.86361	-4.96755	-2.44088	-2.22617	-1.94676	6.12892	0.433085	0.234605	-3.84111	-2.24405	-2.12138	-1.99709	5.8051	1.37439	-4.385716e+01	-1.082681e+04	-1.087067e+04
39800	1.06744	-4.35564	-2.32125	-1.09541	-0.490289	6.04436	0.50288	0.148223	0.714644	0.330349	0.101116	0.364408	0.0715857	0.0475995	0.499984	1.32652	-4.81986	-2.13734	-0.749754	-1.39474	6.27379	0.563888	1.37725	-4.59423	-3.01431	-0.822607	-1.36584	6.50101	0.559255	0.859387	-2.77939	-2.78504	-1.38095	-0.860208	6.18331	0.337652	1.72277	-2.73221	-2.78508	-0.67736	-1.62326	6.34061	0.246618	1.11466	-3.78899	-1.75493	-1.18288	-2.00776	6.26132	0.95155	1.54867	-4.90806	-2.85822	-0.903909	-1.75447	6.61705	0.867577	1.03493	-4.61604	-0.863355	-0.563258	-1.41353	6.26167	0.570931	1.01756	-2.56734	-3.0039	-1.14748	-1.84115	5.73886	0.383143	1.4382	-2.12162	-3.29891	-1.43518	-1.7035	5.84763	0.499172	1.26026	-2.5989	-2.64827	-1.13038	-1.93825	5.58798	0.167193	1.08914	-2.07644	-2.73914	-1.56309	-1.43063	5.48226	-0.0739002	1.21907	-2.65604	-3.09946	-1.084	-1.23963	5.83961	0.411593	0.695812	-2.63187	-3.89953	-1.35212	-1.92917	5.94326	0.345058	0.532893	-0.474931	-3.37812	-1.0283	-1.51251	6.20994	0.268754	-5.378140e+01	-1.082681e+04	-1.088059e+04
39900	0.30801	-3.70958	-2.45506	-1.43037	-0.0694831	5.60277	0.598023	0.0950315	0.026737	0.182991	0.989416	0.181242	0.160193	0.101472	0.499987	0.0951046	-3.88489	-1.95104	-0.653889	-0.111982	5.44716	0.505659	0.316494	-4.07113	-2.66581	-0.675315	-0.406094	6.23083	0.216706	0.312792	-3.68213	-1.59887	-0.961064	0.530545	 5.57	0.77501	0.770838	-3.90878	-2.44345	-1.05781	0.65729	5.83736	0.474532	0.346767	-4.01695	-1.62858	-0.0630666	0.500757	5.52896	0.772633	0.605434	-3.93449	-2.52615	-1.18383	-0.115404	5.44195	0.397901	0.0690732	-4.10281	-1.17875	-0.404107	-0.398133	5.45116	0.535804	0.349143	-3.82884	-2.06723	-0.266992	-1.07186	5.61982	0.703423	0.21973	-3.82029	-2.2082	-1.55249	-1.54587	5.92663	1.10041	0.0266035	-3.60248	-2.00921	-0.397484	-1.15599	5.63162	0.594085	0.174327	-3.78896	-1.34363	-0.6081	-1.10986	6.00169	1.15595	0.515962	-3.82586	-2.28088	-0.1328	-2.00414	5.86737	0.699527	0.811077	-4.01258	-2.01634	-0.423102	-1.08872	5.60566	0.565229	0.0693738	-3.84987	-2.11917	-0.0499144	-1.04605	5.7186	0.662682	-2.647858e+01	-1.082675e+04	-1.085323e+04
40000	0.696602	-4.42097	-2.06373	-0.299331	-0.960965	5.56339	1.06588	0.145604	0.218215	0.0952839	0.0493287	0.337598	0.535561	0.0698148	0.499956	0.780654	-4.00344	-2.2622	-0.644192	-1.10005	6.14333	0.702893	0.710632	-4.04491	-2.20715	-0.587874	-1.18604	5.8387	0.643722	0.257831	-3.86379	-2.17077	-0.377236	-0.888426	5.77937	0.778068	1.01645	-4.72015	-2.28714	-0.566646	-1.44748	5.85451	0.728575	0.186726	-3.35305	-2.42003	-0.433892	-1.16014	5.89916	0.879989	0.842349	-3.84903	-2.35372	-0.889597	-1.89735	5.81814	0.473834	1.00191	-4.06565	-2.2476	-0.633894	-1.7758	5.89817	0.951888	0.383221	-3.56309	-2.2683	-0.121506	-1.74837	6.1239	0.603653	0.650951	-3.36652	-2.1829	-0.0471036	-1.34741	5.54833	0.745153	0.322059	-3.94443	-1.70867	-0.238271	-2.23806	6.36054	0.697069	0.989547	-2.49284	-1.81445	-0.390598	-1.54434	5.94535	-0.0138888	0.631277	-3.6538	-2.70047	-0.0928513	-1.63062	5.59514	0.671926	0.17214	-3.65718	-2.21786	-0.363647	-1.95268	6.36414	0.784236	0.324414	-3.74537	-2.62939	-0.170037	-2.09509	5.78909	0.426968	-2.407443e+01	-1.082740e+04	-1.085148e+04
40100	1.58272	-3.69607	-2.66525	-0.46243	-0.355349	6.15654	0.64322	0.247932	0.26948	0.105738	0.532353	0.0880023	0.31966	0.176026	0.499988	1.07993	-2.9815	-2.3029	-0.576448	0.259694	6.03804	0.765332	0.193477	-2.49369	-1.74702	-0.720633	0.265354	5.29369	1.17878	1.47404	-2.71862	-2.66535	-1.11461	-0.213688	6.4409	1.01628	1.60801	-2.6572	-2.61165	-0.0653231	0.445967	5.29088	0.229813	1.42204	-2.93356	-2.29164	-0.653626	0.167623	6.02319	0.830554	1.29875	-3.27132	-2.08919	-0.580057	0.50523	6.51547	0.50871	1.17882	-3.1392	-2.50303	-0.750525	0.60761	6.1419	0.325777	0.655468	-4.52322	-3.21216	-0.297673	-0.866886	5.54186	0.780863	0.974236	-4.58207	-3.17865	-0.0698633	-0.468434	6.10899	1.27062	0.0339224	-5.79119	-3.30651	-0.51417	-0.91321	6.0935	1.35637	0.484341	-4.69875	-2.76689	-0.300882	-0.688056	6.51539	0.43997	0.396508	-4.44261	-2.59802	-0.126377	-0.901669	6.02103	1.03085	1.18437	-4.60939	-2.84966	-0.04565	-1.49784	5.36671	1.03232	0.455477	-3.77738	-3.46437	-0.630495	-0.558139	5.95371	0.935888	-5.082076e+01	-1.082671e+04	-1.087753e+04
40200	2.05536	-4.77521	-2.14528	-0.757023	-0.134785	5.63907	0.768998	0.30339	0.131802	0.131808	0.271602	0.219275	0.147941	0.138467	0.49998	1.61371	-4.86616	-2.02123	-0.0227659	-0.416208	5.69696	0.661642	0.729257	-5.09965	-1.47061	-0.337484	0.472677	6.53447	0.698323	1.14262	-5.23706	-2.16383	-0.700551	-0.20998	5.68916	0.53467	1.85669	-4.83084	-1.89921	-0.797147	-1.23168	5.84031	0.530216	1.52818	-4.71137	-1.69839	-0.370342	0.062348	5.81895	0.647063	2.02772	-4.96705	-1.72816	-0.587711	-0.841651	5.9164	0.60628	1.0387	-4.8408	-2.16939	-0.972602	-0.307424	6.20331	0.477891	2.17872	-5.16519	-2.02671	-1.37554	-0.00967512	5.91543	1.54616	1.72939	-4.78937	-1.40993	-1.22338	-0.877563	5.89782	1.58651	1.48467	-5.2697	-2.13676	-1.1231	-0.24229	5.54543	0.973992	1.81499	-5.0999	-1.73291	-1.29933	-0.183952	5.96252	1.05271	2.00125	-5.51157	-1.7376	-1.43388	0.422719	5.96109	1.37657	2.004	-5.33537	-1.85518	-1.36109	-0.44785	6.12303	1.24826	1.81374	-5.09623	-2.64422	-1.32968	0.244733	5.53051	0.800181	-3.092839e+01	-1.082690e+04	-1.085783e+04
40300	2.06602	-5.08125	-0.791152	-1.62445	-1.70708	5.44009	-0.279132	0.319922	0.123105	0.0827093	0.467217	3.38341	0.0887465	0.455027	0.499994	1.95196	-5.45621	-1.23807	-1.69982	-0.164129	5.4555	-0.535452	1.68157	-5.72333	-1.45499	-1.82669	1.95951	6.0794	-0.247392	1.59819	-6.00603	-0.818959	-1.95003	0.551113	5.5715	-0.620502	1.75006	-5.79166	-1.25275	-1.06438	-0.992536	5.94889	-0.549822	1.61272	-5.57113	-1.37362	-0.430304	1.16483	5.7525	0.112449	1.70266	-5.52004	-0.769072	-1.27898	1.86718	5.64509	0.01508	1.69805	-5.23019	-1.70157	-0.739412	-0.641242	5.45575	0.0852321	1.5255	-5.4819	-0.43913	-1.69772	-0.958511	5.95666	-0.413419	1.71642	-5.31007	-0.533457	-0.182597	-0.321176	6.30942	0.0950473	2.00879	-5.14503	-0.544209	-1.62455	-1.35941	5.70225	0.757124	1.67894	-5.50163	-0.306814	-1.74941	-1.98946	5.89576	-0.628214	0.477847	-5.40178	-0.923901	-1.98281	-0.508397	6.42245	0.34806	1.32266	-5.73634	-0.728371	-1.54664	1.16889	6.43445	0.321841	1.56122	-4.89098	-0.335249	-1.85034	-1.24012	6.40575	-0.666479	-6.300183e+01	-1.082658e+04	-1.088959e+04
40400	1.39898	-5.49765	-1.06204	-1.33583	-0.0768269	5.45955	-0.550029	0.184834	0.174619	0.102094	0.301335	0.386026	0.0611677	0.0972753	0.499903	0.84291	-5.50776	-0.91338	-1.18439	-0.933407	5.7703	-0.598334	1.31341	-5.42191	-0.85117	-1.03812	-0.786108	5.75213	-0.552722	1.1284	-4.99934	-0.864613	-0.709984	-0.438007	6.04641	-0.452392	0.754274	-5.41899	-0.769041	-1.39528	-0.365975	5.80663	-0.354346	1.04467	-5.60398	-0.739172	-0.00722898	-1.32601	5.98325	-0.498456	1.17031	-5.54363	-0.586199	-1.94846	-1.12424	5.53507	-0.577147	0.503962	-6.28191	-0.672908	-1.17927	-0.440982	5.81794	-0.660545	1.6735	-5.23886	-0.847702	-1.3993	1.16188	5.52801	-0.319095	1.21878	-5.01504	-0.635286	-1.41431	0.629778	5.40686	-0.575807	1.57533	-5.40426	-0.780489	-1.14343	1.93486	5.60048	-0.471699	2.15045	-4.87316	-1.12258	-1.55087	1.07746	5.68693	0.0340577	1.69691	-5.25981	-0.754681	-1.74438	0.6741	5.48874	-0.585499	2.24482	-4.93914	-0.853992	-2.01739	1.39757	5.7128	-0.207484	1.24574	-4.90164	-1.31866	-0.865036	2.06889	5.3645	-0.289042	-2.155081e+01	-1.082854e+04	-1.085009e+04
40500	0.755384	-5.20253	-1.03856	-1.76719	-1.43628	6.16484	-0.451525	0.154766	0.12065	0.0805687	0.530597	0.442125	0.297313	0.282147	0.499997	0.992112	-5.56804	-0.638319	-1.98128	-1.61741	5.52677	-0.607883	0.744658	-4.81866	-0.403777	-1.28168	-0.835843	5.90111	-0.65509	0.771042	-5.24633	-0.669189	-1.93693	-1.39941	5.60373	0.101864	1.77264	-5.35743	-0.656185	-0.83058	-1.80714	5.44285	-0.543747	1.23968	-5.82871	-0.561932	-1.70628	-1.37931	6.08041	-0.305079	1.28786	-6.11047	-1.04284	-1.685	-2.2599	6.16817	-0.453753	1.35183	-5.31616	-0.744038	-1.06117	-0.851134	6.30014	-0.10019	0.448228	-5.40971	-1.24725	-1.39654	-0.628548	5.89139	-0.11837	0.933542	-5.24406	-1.45843	-0.867721	-1.09128	5.78405	-0.395329	0.451538	-4.79354	-1.08686	-1.46836	-0.403912	5.29962	0.592878	1.10473	-5.22859	-1.59153	-1.32778	-0.399724	6.33471	-0.00164174	0.714648	-5.32611	-0.650598	-1.19531	-2.04126	6.0378	-0.657328	0.874802	-5.73991	-1.30116	-2.1055	-0.342432	5.39363	-0.08243	0.355756	-5.01132	-1.32612	-0.667157	-0.510528	6.02303	0.111352	-4.442556e+01	-1.082653e+04	-1.087096e+04
40600	1.97223	-5.95688	-1.17821	-0.581012	-1.72745	5.36865	-0.457791	0.117848	0.132594	0.643687	0.309625	0.0614064	0.0936392	0.122876	0.49994	1.76537	-5.79427	-2.60356	-1.02062	-1.4809	6.07059	0.20206	1.52097	-4.9419	-2.09115	-0.866364	-1.74	6.50567	-0.0553505	1.81791	-5.48864	-1.73836	-0.640234	-1.4206	5.61433	-0.227427	1.63464	-6.00977	-3.3337	-0.43595	-1.9618	6.47952	0.50661	1.89329	-6.17471	-1.71315	-0.708492	-1.44821	5.47837	-0.235879	2.23769	-5.99533	-1.87323	-2.09364	-1.49061	5.73029	1.02054	1.35585	-6.07352	-2.58539	-1.97592	-1.84194	6.07898	-0.27372	2.0349	-5.82517	-0.91911	-0.840845	-1.46905	5.5304	-0.636301	1.87403	-5.88272	-1.37965	-0.77683	-1.2226	5.92342	-0.507503	1.91167	-5.35062	-1.55057	-0.351763	-1.49007	5.64864	-0.621551	1.8413	-5.58569	-1.70167	-1.64617	-1.50278	5.41917	-0.649043	2.27822	-5.57354	-1.36168	-0.683106	-1.08893	5.7757	-0.621012	1.77833	-6.29892	-1.65394	-0.935045	-1.64492	6.10358	-0.306591	2.0704	-6.04629	-0.248783	-1.64065	-0.857499	5.67259	-0.688161	-4.112088e+01	-1.082774e+04	-1.086886e+04
40700	0.0383856	-6.77157	-1.86202	-1.52034	-2.22066	6.46193	-0.213121	0.168691	0.223213	0.099329	0.143605	0.071728	0.28708	0.148429	0.499955	0.104198	-6.86976	-1.39371	-2.03831	-2.05007	6.57676	-0.204707	0.546119	-6.68829	-1.08243	-2.04314	-1.93738	6.15121	-0.625617	0.513111	-6.51156	-1.5106	-1.75048	-1.86855	5.44598	0.298249	0.0254076	-6.86179	-1.35114	-2.00841	-2.04087	6.10397	-0.438988	0.315747	-6.88336	-1.12114	-2.21064	-1.6747	6.52773	-0.114241	0.28427	-6.66981	-1.94132	-2.2735	-2.02882	6.44422	-0.150568	0.0214017	-6.26211	-1.61295	-1.54282	-1.83161	6.6747	-0.639582	0.111824	-6.801	-1.64689	-1.45044	-1.50587	5.79139	-0.173841	0.105324	-6.3485	-1.36389	-1.30291	-1.70869	6.17945	-0.0204987	0.1513	-6.22621	-1.4979	-1.26564	-1.62586	6.06084	0.218894	0.610494	-6.76346	-2.44111	-1.05192	-1.34707	5.74074	-0.513369	0.225964	-6.64508	-1.53128	-1.71945	-1.25423	5.84301	-0.230696	0.571772	-6.73583	-1.17122	-1.70567	-1.28299	5.31337	-0.0576611	1.06403	-6.18872	-2.02777	-1.3836	-1.52679	5.83029	-0.0315006	-6.017136e+00	-1.082742e+04	-1.083344e+04
40800	0.919809	-6.30969	-1.83186	-1.90207	-2.02396	5.79524	1.48779	0.0518117	0.0835077	0.12807	0.329053	0.10518	0.281653	0.326793	0.49998	0.922987	-6.43393	-2.09617	-1.89393	-1.87113	5.34284	1.2543	0.583536	-6.4076	-2.95192	-1.89188	-2.01501	5.86697	0.9506	0.921091	-6.85337	-1.96334	-1.03553	-1.37336	5.32019	0.335292	0.840226	-6.25138	-1.32886	-1.9128	-2.13825	6.15891	1.33954	0.988877	-6.25126	-2.09935	-1.6408	-1.84938	5.90665	1.43549	0.955313	-5.71056	-1.61021	-1.66963	-2.01931	5.41931	1.45567	1.04039	-6.77608	-1.69184	-1.86612	-1.34689	5.69118	1.01742	1.47854	-6.35006	-0.886612	-1.38952	-2.21832	6.28396	1.04903	1.13529	-6.62057	-0.564503	-1.33541	-1.79502	6.33376	0.938598	1.60174	-6.56204	-1.01027	-1.92451	-2.12211	6.51084	0.837987	1.29441	-6.31264	-0.442456	-0.669168	-1.56084	5.72977	0.441548	1.6208	-5.95382	-0.783335	-1.84122	-1.68268	6.14997	1.05095	1.62586	-6.15546	-1.09045	-1.76342	-2.03649	5.96854	0.835084	1.33123	-6.61795	-1.1054	-2.11374	-2.12666	5.95229	1.29294	-2.680044e+01	-1.082690e+04	-1.085370e+04
